ID,X,Y,DATA1,DATA2,DATA3,ISZONE,ISINTERSEC,LABEL
12182,261429.0,5018333.0,1.0,0.0,0.0,0,0,0000
12183,261870.0,5018442.0,1.0,0.0,0.0,0,0,0000
12184,261152.0,5018801.0,1.0,0.0,0.0,0,0,0000
12185,258574.0,5019251.0,1.0,0.0,0.0,0,0,0000
12186,251080.0,5015780.0,1.0,0.0,0.0,0,0,0000
12187,251538.0,5016494.0,1.0,0.0,0.0,0,0,0000
12188,250541.0,5015236.0,1.0,0.0,0.0,0,0,0000
12189,250342.00000000003,5014553.0,1.0,0.0,0.0,0,0,0000
12190,250314.0,5014234.0,1.0,0.0,0.0,0,0,0000
12191,250093.0,5013728.0,1.0,0.0,0.0,0,0,0000
12192,258541.0,5015065.0,1.0,0.0,0.0,0,0,0000
12195,255016.0,5013861.0,1.0,0.0,0.0,0,0,0000
12196,255141.99999999997,5013927.0,1.0,0.0,0.0,0,0,0000
12197,256355.00000000003,5013947.0,1.0,0.0,0.0,0,0,0000
12198,253721.0,5018877.0,1.0,0.0,0.0,0,0,0000
12199,265354.0,5019911.0,1.0,0.0,0.0,0,0,0000
12200,252884.00000000003,5018176.0,1.0,0.0,0.0,0,0,0000
12201,264475.0,5012467.0,1.0,0.0,0.0,0,0,0000
12204,266959.0,5017523.0,1.0,0.0,0.0,0,0,0000
12205,259063.0,5010084.0,1.0,0.0,0.0,0,0,0000
12206,252853.0,5018543.0,1.0,0.0,0.0,0,0,0000
12207,252274.99999999997,5018172.0,1.0,0.0,0.0,0,0,0000
12208,257181.00000000003,5011649.0,1.0,0.0,0.0,0,0,0000
12209,261183.0,5016447.0,1.0,0.0,0.0,0,0,0000
12210,259977.0,5015462.0,1.0,0.0,0.0,0,0,0000
12213,263340.0,5020359.0,1.0,0.0,0.0,0,0,0000
12215,263512.0,5020444.0,1.0,0.0,0.0,0,0,0000
12216,250135.0,5015161.0,1.0,0.0,0.0,0,1,0000
12217,263995.0,5019578.0,1.0,0.0,0.0,0,0,0000
12218,263521.0,5020448.0,1.0,0.0,0.0,0,0,0000
12221,263740.0,5020423.0,1.0,0.0,0.0,0,1,0000
12223,263119.0,5001770.0,1.0,0.0,0.0,0,0,0000
12224,263018.0,5021428.0,1.0,0.0,0.0,0,0,0000
12225,264802.0,5017937.0,1.0,0.0,0.0,0,0,0000
12226,264866.0,5017843.0,1.0,0.0,0.0,0,0,0000
12227,265019.0,5017893.0,1.0,0.0,0.0,0,0,0000
12229,264925.0,5017339.0,1.0,0.0,0.0,0,0,0000
12230,264616.0,5017213.0,1.0,0.0,0.0,0,0,0000
12231,263822.0,5017106.0,1.0,0.0,0.0,0,0,0000
12233,265259.0,5017165.0,1.0,0.0,0.0,0,0,0000
12244,266253.0,5017422.0,1.0,0.0,0.0,0,0,0000
12245,266303.0,5017409.0,1.0,0.0,0.0,0,0,0000
12246,258802.00000000003,5014699.0,1.0,0.0,0.0,0,0,0000
12247,258955.0,5014570.0,1.0,0.0,0.0,0,0,0000
12248,257842.0,5012975.0,1.0,0.0,0.0,0,0,0000
12249,258361.99999999997,5013442.0,1.0,0.0,0.0,0,0,0000
12250,259956.0,5042609.0,1.0,0.0,0.0,0,0,0000
12251,259089.0,5014163.0,1.0,0.0,0.0,0,0,0000
12252,255422.0,5039100.0,1.0,0.0,0.0,0,0,0000
12253,257775.0,5040583.0,1.0,0.0,0.0,0,0,0000
12254,267318.0,5050385.0,1.0,0.0,0.0,0,0,0000
12255,269148.0,5051218.0,1.0,0.0,0.0,0,0,0000
12256,269716.0,5051083.0,1.0,0.0,0.0,0,0,0000
12257,259285.0,5014387.0,1.0,0.0,0.0,0,0,0000
12258,259166.0,5014301.0,1.0,0.0,0.0,0,0,0000
12259,269703.0,5051375.0,1.0,0.0,0.0,0,0,0000
12260,269653.0,5051447.0,1.0,0.0,0.0,0,0,0000
12261,270732.0,5050777.0,1.0,0.0,0.0,0,0,0000
12262,271375.0,5049878.0,1.0,0.0,0.0,0,0,0000
12263,272050.0,5050283.0,1.0,0.0,0.0,0,0,0000
12264,271481.0,5049662.0,1.0,0.0,0.0,0,0,0000
12265,259103.0,5014451.0,1.0,0.0,0.0,0,1,0000
12266,272991.0,5050378.0,1.0,0.0,0.0,0,0,0000
12267,283712.0,5044802.0,1.0,0.0,0.0,0,0,0000
12269,262112.0,5016361.0,1.0,0.0,0.0,0,0,0000
12270,262533.0,5016528.0,1.0,0.0,0.0,0,1,0000
12271,262906.0,5016733.0,1.0,0.0,0.0,0,0,0000
12272,262882.0,5016753.0,1.0,0.0,0.0,0,0,0000
12273,262476.0,5016615.0,1.0,0.0,0.0,0,1,0000
12274,262108.0,5016385.0,1.0,0.0,0.0,0,0,0000
12275,263051.0,5017534.0,1.0,0.0,0.0,0,0,0000
12276,262549.0,5016567.0,1.0,0.0,0.0,0,0,0000
12277,283533.0,5044683.0,1.0,0.0,0.0,0,0,0000
12278,250129.0,5015135.0,1.0,0.0,0.0,0,0,0000
12279,250735.99999999997,5015126.0,1.0,0.0,0.0,0,1,0000
12280,250501.0,5015152.0,1.0,0.0,0.0,0,0,0000
12285,251759.99999999997,5017280.0,1.0,0.0,0.0,0,0,0000
12286,263604.0,5014669.0,1.0,0.0,0.0,0,0,0000
12287,266187.0,5007893.0,1.0,0.0,0.0,0,0,0000
12288,254698.0,5014797.0,1.0,0.0,0.0,0,0,0000
12289,260433.0,5019903.0,1.0,0.0,0.0,0,0,0000
12290,265529.0,5018015.0,1.0,0.0,0.0,0,0,0000
12291,260605.99999999997,5016219.0,1.0,0.0,0.0,0,0,0000
12294,258317.0,5014943.0,1.0,0.0,0.0,0,0,0000
12295,255632.0,5014830.0,1.0,0.0,0.0,0,0,0000
12296,250012.0,5013933.0,1.0,0.0,0.0,0,0,0000
12297,249695.0,5013594.0,1.0,0.0,0.0,0,0,0000
12298,250100.0,5014276.0,1.0,0.0,0.0,0,0,0000
12299,251669.0,5017481.0,1.0,0.0,0.0,0,0,0000
12300,250969.0,5016691.0,1.0,0.0,0.0,0,0,0000
12301,251243.99999999997,5017110.0,1.0,0.0,0.0,0,0,0000
12302,250800.0,5017427.0,1.0,0.0,0.0,0,0,0000
12303,250810.99999999997,5017418.0,1.0,0.0,0.0,0,0,0000
12304,249992.0,5020206.0,1.0,0.0,0.0,0,0,0000
12305,250188.0,5020086.0,1.0,0.0,0.0,0,0,0000
12306,250244.0,5020026.0,1.0,0.0,0.0,0,0,0000
12307,248667.99999999997,5014916.0,1.0,0.0,0.0,0,0,0000
12308,248681.99999999997,5014905.0,1.0,0.0,0.0,0,0,0000
12309,245424.0,5011158.0,1.0,0.0,0.0,0,0,0000
12310,243326.99999999997,5010384.0,1.0,0.0,0.0,0,0,0000
12311,240436.0,5008761.0,1.0,0.0,0.0,0,0,0000
12315,242949.0,5010935.0,1.0,0.0,0.0,0,0,0000
12316,242955.0,5010923.0,1.0,0.0,0.0,0,0,0000
12319,242471.0,5010596.0,1.0,0.0,0.0,0,0,0000
12320,242555.0,5010635.0,1.0,0.0,0.0,0,0,0000
12325,240770.00000000003,5009658.0,1.0,0.0,0.0,0,0,0000
12326,240655.00000000003,5009601.0,1.0,0.0,0.0,0,0,0000
12327,240139.0,5009423.0,1.0,0.0,0.0,0,0,0000
12328,240139.0,5009415.0,1.0,0.0,0.0,0,0,0000
12333,238194.00000000003,5007997.0,1.0,0.0,0.0,0,0,0000
12336,242708.0,5010951.0,1.0,0.0,0.0,0,1,0000
12337,242905.00000000003,5011083.0,1.0,0.0,0.0,0,0,0000
12340,243082.00000000003,5010830.0,1.0,0.0,0.0,0,0,0000
12341,242924.0,5010720.0,1.0,0.0,0.0,0,1,0000
12346,240003.0,5009536.0,1.0,0.0,0.0,0,0,0000
12347,240147.00000000003,5009269.0,1.0,0.0,0.0,0,0,0000
12348,240337.99999999997,5009657.0,1.0,0.0,0.0,0,1,0000
12349,240327.0,5009335.0,1.0,0.0,0.0,0,1,0000
12361,244006.0,5013718.0,1.0,0.0,0.0,0,0,0000
12362,245285.00000000003,5013051.0,1.0,0.0,0.0,0,0,0000
12363,270379.0,5003364.0,1.0,0.0,0.0,0,0,0000
12364,276729.0,5007110.0,1.0,0.0,0.0,0,0,0000
12365,244921.0,5010962.0,1.0,0.0,0.0,0,0,0000
12366,241241.0,5009266.0,1.0,0.0,0.0,0,0,0000
12367,241915.0,5009643.0,1.0,0.0,0.0,0,0,0000
12368,240926.00000000003,5013306.0,1.0,0.0,0.0,0,0,0000
12369,239506.0,5013549.0,1.0,0.0,0.0,0,0,0000
12370,239005.0,5011220.0,1.0,0.0,0.0,0,0,0000
12371,239740.99999999997,5014947.0,1.0,0.0,0.0,0,0,0000
12372,240477.0,5017203.0,1.0,0.0,0.0,0,0,0000
12373,242003.0,5018074.0,1.0,0.0,0.0,0,0,0000
12374,256592.00000000003,5009956.0,1.0,0.0,0.0,0,0,0000
12375,256219.99999999997,5008869.0,1.0,0.0,0.0,0,0,0000
12376,256271.0,5008986.0,1.0,0.0,0.0,0,0,0000
12377,257992.0,5007629.0,1.0,0.0,0.0,0,0,0000
12378,256502.0,5008170.0,1.0,0.0,0.0,0,0,0000
12379,263700.0,5007395.0,1.0,0.0,0.0,0,0,0000
12380,264649.0,5008109.0,1.0,0.0,0.0,0,0,0000
12381,261348.0,5005732.0,1.0,0.0,0.0,0,0,0000
12384,267381.0,5006589.0,1.0,0.0,0.0,0,0,0000
12385,268258.0,5009120.0,1.0,0.0,0.0,0,0,0000
12386,269989.0,5010719.0,1.0,0.0,0.0,0,0,0000
12387,272172.0,5011901.0,1.0,0.0,0.0,0,0,0000
12388,265902.0,5009382.0,1.0,0.0,0.0,0,0,0000
12389,268378.0,5009198.0,1.0,0.0,0.0,0,0,0000
12390,273956.0,5013565.0,1.0,0.0,0.0,0,0,0000
12391,274059.0,5013834.0,1.0,0.0,0.0,0,0,0000
12392,274434.0,5015524.0,1.0,0.0,0.0,0,0,0000
12393,264878.0,5011431.0,1.0,0.0,0.0,0,0,0000
12407,276981.0,5006850.0,1.0,0.0,0.0,0,0,0000
12408,276894.0,5006759.0,1.0,0.0,0.0,0,0,0000
12409,246789.0,5012082.0,1.0,0.0,0.0,0,0,0000
12410,237935.0,5012463.0,1.0,0.0,0.0,0,0,0000
12411,234172.0,5016540.0,1.0,0.0,0.0,0,0,0000
12412,233741.00000000003,5016945.0,1.0,0.0,0.0,0,0,0000
12413,232089.0,5018742.0,1.0,0.0,0.0,0,0,0000
12414,231484.99999999997,5020415.0,1.0,0.0,0.0,0,0,0000
12415,232845.0,5025851.0,1.0,0.0,0.0,0,0,0000
12416,233020.0,5026596.0,1.0,0.0,0.0,0,0,0000
12417,234174.00000000003,5026313.0,1.0,0.0,0.0,0,0,0000
12420,233385.0,5026508.0,1.0,0.0,0.0,0,0,0000
12421,236578.0,5018617.0,1.0,0.0,0.0,0,0,0000
12423,234995.00000000003,5017455.0,1.0,0.0,0.0,0,0,0000
12426,245931.0,5024346.0,1.0,0.0,0.0,0,0,0000
12427,241441.99999999997,5025160.0,1.0,0.0,0.0,0,0,0000
12428,241272.00000000003,5024734.0,1.0,0.0,0.0,0,0,0000
12429,237510.99999999997,5025529.0,1.0,0.0,0.0,0,0,0000
12430,266055.0,5008842.0,1.0,0.0,0.0,0,0,0000
12431,255406.99999999997,5007514.0,1.0,0.0,0.0,0,0,0000
12432,254590.0,5006828.0,1.0,0.0,0.0,0,0,0000
12433,253843.0,5006037.0,1.0,0.0,0.0,0,0,0000
12434,253053.00000000003,5006996.0,1.0,0.0,0.0,0,0,0000
12435,254769.99999999997,5004960.0,1.0,0.0,0.0,0,0,0000
12436,256002.00000000003,5004586.0,1.0,0.0,0.0,0,0,0000
12437,256348.99999999997,5004542.0,1.0,0.0,0.0,0,0,0000
12438,252572.99999999997,5004742.0,1.0,0.0,0.0,0,0,0000
12439,252714.00000000003,5004874.0,1.0,0.0,0.0,0,0,0000
12440,252969.0,5005168.0,1.0,0.0,0.0,0,0,0000
12441,259003.0,5004894.0,1.0,0.0,0.0,0,0,0000
12442,253939.0,5006179.0,1.0,0.0,0.0,0,0,0000
12444,263318.0,5020459.0,1.0,0.0,0.0,0,1,0000
12450,301705.0,5050022.0,1.0,0.0,0.0,0,0,0000
12453,282804.0,5044329.0,1.0,0.0,0.0,0,0,0000
12454,282759.0,5038391.0,1.0,0.0,0.0,0,0,0000
12455,300183.0,5050886.0,1.0,0.0,0.0,0,0,0000
12456,300275.0,5051043.0,1.0,0.0,0.0,0,0,0000
12457,300352.0,5051170.0,1.0,0.0,0.0,0,0,0000
12458,300793.0,5050399.0,1.0,0.0,0.0,0,0,0000
12459,300987.0,5050520.0,1.0,0.0,0.0,0,0,0000
12460,301109.0,5050694.0,1.0,0.0,0.0,0,0,0000
12461,301257.0,5050388.0,1.0,0.0,0.0,0,0,0000
12462,301250.0,5050489.0,1.0,0.0,0.0,0,0,0000
12463,301296.0,5050579.0,1.0,0.0,0.0,0,0,0000
12464,301215.0,5050264.0,1.0,0.0,0.0,0,0,0000
12465,301750.0,5050001.0,1.0,0.0,0.0,0,0,0000
12466,301571.0,5049990.0,1.0,0.0,0.0,0,0,0000
12467,301075.0,5050226.0,1.0,0.0,0.0,0,0,0000
12468,301050.0,5050169.0,1.0,0.0,0.0,0,0,0000
12469,290434.0,5063050.0,1.0,0.0,0.0,0,0,0000
12470,290418.0,5063273.0,1.0,0.0,0.0,0,0,0000
12471,290753.0,5063528.0,1.0,0.0,0.0,0,0,0000
12472,290810.0,5063690.0,1.0,0.0,0.0,0,0,0000
12473,290711.0,5063867.0,1.0,0.0,0.0,0,0,0000
12474,292544.0,5065191.0,1.0,0.0,0.0,0,0,0000
12475,292617.0,5065181.0,1.0,0.0,0.0,0,0,0000
12476,292709.0,5065097.0,1.0,0.0,0.0,0,0,0000
12477,293413.0,5064952.0,1.0,0.0,0.0,0,0,0000
12478,294131.0,5065105.0,1.0,0.0,0.0,0,0,0000
12479,294509.0,5065289.0,1.0,0.0,0.0,0,0,0000
12480,294804.0,5065326.0,1.0,0.0,0.0,0,0,0000
12481,295236.0,5065382.0,1.0,0.0,0.0,0,0,0000
12482,302610.0,5087867.0,1.0,0.0,0.0,0,0,0000
12483,303020.0,5087669.0,1.0,0.0,0.0,0,0,0000
12484,275297.0,5032294.0,1.0,0.0,0.0,0,0,0000
12485,275020.0,5032332.0,1.0,0.0,0.0,0,0,0000
12486,274955.0,5032615.0,1.0,0.0,0.0,0,0,0000
12487,275064.0,5032720.0,1.0,0.0,0.0,0,0,0000
12488,275108.0,5033037.0,1.0,0.0,0.0,0,0,0000
12489,275617.0,5037700.0,1.0,0.0,0.0,0,0,0000
12490,275654.0,5037666.0,1.0,0.0,0.0,0,0,0000
12491,278645.0,5035612.0,1.0,0.0,0.0,0,0,0000
12492,282354.0,5050643.0,1.0,0.0,0.0,0,0,0000
12493,282630.0,5050699.0,1.0,0.0,0.0,0,0,0000
12494,282803.0,5050811.0,1.0,0.0,0.0,0,0,0000
12495,280719.0,5058836.0,1.0,0.0,0.0,0,0,0000
12496,280583.0,5058659.0,1.0,0.0,0.0,0,0,0000
12497,280804.0,5058471.0,1.0,0.0,0.0,0,0,0000
12498,280815.0,5058088.0,1.0,0.0,0.0,0,0,0000
12499,280652.0,5057900.0,1.0,0.0,0.0,0,0,0000
12500,280336.0,5057599.0,1.0,0.0,0.0,0,0,0000
12501,280071.0,5057613.0,1.0,0.0,0.0,0,0,0000
12502,279370.0,5058321.0,1.0,0.0,0.0,0,0,0000
12503,279379.0,5058613.0,1.0,0.0,0.0,0,0,0000
12504,279768.0,5059053.0,1.0,0.0,0.0,0,0,0000
12505,280068.0,5059096.0,1.0,0.0,0.0,0,0,0000
12506,280981.0,5057675.0,1.0,0.0,0.0,0,0,0000
12507,281285.0,5057375.0,1.0,0.0,0.0,0,0,0000
12508,278937.0,5057988.0,1.0,0.0,0.0,0,0,0000
12509,279242.0,5057680.0,1.0,0.0,0.0,0,0,0000
12510,279219.0,5057652.0,1.0,0.0,0.0,0,0,0000
12511,279595.0,5057276.0,1.0,0.0,0.0,0,0,0000
12512,279889.0,5057040.0,1.0,0.0,0.0,0,0,0000
12513,280181.0,5057074.0,1.0,0.0,0.0,0,0,0000
12514,280201.0,5056905.0,1.0,0.0,0.0,0,0,0000
12515,280002.0,5056708.0,1.0,0.0,0.0,0,0,0000
12516,279920.0,5056279.0,1.0,0.0,0.0,0,0,0000
12517,280376.0,5057127.0,1.0,0.0,0.0,0,0,0000
12518,280721.0,5056801.0,1.0,0.0,0.0,0,0,0000
12519,275158.0,5076858.0,1.0,0.0,0.0,0,0,0000
12525,288868.0,5039377.0,1.0,0.0,0.0,0,0,0000
12526,289115.0,5039124.0,1.0,0.0,0.0,0,0,0000
12527,287108.0,5040173.0,1.0,0.0,0.0,0,0,0000
12528,286824.0,5040412.0,1.0,0.0,0.0,0,0,0000
12529,287301.0,5040406.0,1.0,0.0,0.0,0,0,0000
12530,287570.0,5040513.0,1.0,0.0,0.0,0,0,0000
12531,286931.0,5040333.0,1.0,0.0,0.0,0,0,0000
12534,288514.0,5041218.0,1.0,0.0,0.0,0,0,0000
12535,289035.0,5042095.0,1.0,0.0,0.0,0,0,0000
12536,288566.0,5041574.0,1.0,0.0,0.0,0,0,0000
12537,286818.0,5047849.0,1.0,0.0,0.0,0,0,0000
12538,286399.0,5047815.0,1.0,0.0,0.0,0,0,0000
12539,286272.0,5047907.0,1.0,0.0,0.0,0,0,0000
12540,286058.0,5048145.0,1.0,0.0,0.0,0,0,0000
12541,285566.0,5051261.0,1.0,0.0,0.0,0,0,0000
12542,285515.0,5051357.0,1.0,0.0,0.0,0,0,0000
12543,285775.0,5051567.0,1.0,0.0,0.0,0,0,0000
12544,285955.0,5051986.0,1.0,0.0,0.0,0,0,0000
12545,283402.0,5052402.0,1.0,0.0,0.0,0,0,0000
12546,282763.0,5068220.0,1.0,0.0,0.0,0,0,0000
12547,283243.0,5068933.0,1.0,0.0,0.0,0,0,0000
12548,292876.0,5033444.0,1.0,0.0,0.0,0,0,0000
12549,292245.0,5039966.0,1.0,0.0,0.0,0,0,0000
12550,292196.0,5040090.0,1.0,0.0,0.0,0,0,0000
12551,292125.0,5040387.0,1.0,0.0,0.0,0,0,0000
12552,292054.0,5040451.0,1.0,0.0,0.0,0,0,0000
12553,292292.0,5040800.0,1.0,0.0,0.0,0,0,0000
12554,292179.0,5040020.0,1.0,0.0,0.0,0,0,0000
12555,292209.0,5040046.0,1.0,0.0,0.0,0,0,0000
12556,290593.0,5045305.0,1.0,0.0,0.0,0,0,0000
12557,291202.0,5045031.0,1.0,0.0,0.0,0,0,0000
12558,288409.0,5047027.0,1.0,0.0,0.0,0,0,0000
12559,288326.0,5047361.0,1.0,0.0,0.0,0,0,0000
12560,288465.0,5047526.0,1.0,0.0,0.0,0,0,0000
12561,288429.0,5047588.0,1.0,0.0,0.0,0,0,0000
12562,288621.0,5047704.0,1.0,0.0,0.0,0,0,0000
12563,288185.0,5047913.0,1.0,0.0,0.0,0,0,0000
12564,288170.0,5048275.0,1.0,0.0,0.0,0,0,0000
12565,296427.0,5034958.0,1.0,0.0,0.0,0,0,0000
12566,296516.0,5034650.0,1.0,0.0,0.0,0,0,0000
12567,286239.0,5034837.0,0.0,2016.0,291.0,0,0,0000
12568,296413.0,5047575.0,1.0,0.0,0.0,0,0,0000
12569,296134.0,5047778.0,1.0,0.0,0.0,0,0,0000
12570,296340.0,5048148.0,1.0,0.0,0.0,0,0,0000
12571,296362.0,5048231.0,1.0,0.0,0.0,0,0,0000
12572,293456.0,5047656.0,1.0,0.0,0.0,0,0,0000
12573,293676.0,5047519.0,1.0,0.0,0.0,0,0,0000
12574,292743.0,5048547.0,1.0,0.0,0.0,0,0,0000
12575,293203.0,5048271.0,1.0,0.0,0.0,0,0,0000
12576,298767.0,5044920.0,1.0,0.0,0.0,0,0,0000
12577,299140.0,5044755.0,1.0,0.0,0.0,0,0,0000
12578,299319.0,5044680.0,1.0,0.0,0.0,0,0,0000
12579,299823.0,5044612.0,1.0,0.0,0.0,0,0,0000
12580,299983.0,5044617.0,1.0,0.0,0.0,0,0,0000
12581,302070.0,5049831.0,1.0,0.0,0.0,0,0,0000
12582,301972.0,5049899.0,1.0,0.0,0.0,0,0,0000
12583,301595.0,5048765.0,1.0,0.0,0.0,0,0,0000
12584,301696.0,5048717.0,1.0,0.0,0.0,0,0,0000
12585,297606.0,5053140.0,1.0,0.0,0.0,0,0,0000
12586,297640.0,5053105.0,1.0,0.0,0.0,0,0,0000
12587,297699.0,5053098.0,1.0,0.0,0.0,0,0,0000
12588,305902.0,5043788.0,1.0,0.0,0.0,0,0,0000
12589,305751.0,5043560.0,1.0,0.0,0.0,0,0,0000
12590,306252.0,5044292.0,1.0,0.0,0.0,0,1,0000
12591,306335.0,5043659.0,1.0,0.0,0.0,0,0,0000
12592,306371.0,5043645.0,1.0,0.0,0.0,0,0,0000
12593,307531.0,5043206.0,1.0,0.0,0.0,0,0,0000
12594,307613.0,5043426.0,1.0,0.0,0.0,0,0,0000
12595,307706.0,5043390.0,1.0,0.0,0.0,0,0,0000
12596,307181.0,5044500.0,1.0,0.0,0.0,0,0,0000
12597,307275.0,5044459.0,1.0,0.0,0.0,0,0,0000
12598,307558.0,5044444.0,1.0,0.0,0.0,0,0,0000
12599,307632.0,5044400.0,1.0,0.0,0.0,0,0,0000
12600,307778.0,5044244.0,1.0,0.0,0.0,0,0,0000
12601,303949.0,5052227.0,1.0,0.0,0.0,0,0,0000
12602,303629.0,5052306.0,1.0,0.0,0.0,0,0,0000
12603,302795.0,5052516.0,1.0,0.0,0.0,0,0,0000
12604,303795.0,5052264.0,1.0,0.0,0.0,0,0,0000
12605,309372.0,5035217.0,1.0,0.0,0.0,0,0,0000
12606,309613.0,5035488.0,1.0,0.0,0.0,0,0,0000
12607,309929.0,5035947.0,1.0,0.0,0.0,0,0,0000
12608,303006.0,5053075.0,1.0,0.0,0.0,0,0,0000
12609,303111.0,5052995.0,1.0,0.0,0.0,0,0,0000
12610,303636.0,5052860.0,1.0,0.0,0.0,0,0,0000
12611,303703.0,5052809.0,1.0,0.0,0.0,0,0,0000
12612,303052.0,5053055.0,1.0,0.0,0.0,0,0,0000
12613,309041.0,5039689.0,1.0,0.0,0.0,0,0,0000
12614,309397.0,5040428.0,1.0,0.0,0.0,0,0,0000
12615,312658.0,5041089.0,1.0,0.0,0.0,0,0,0000
12616,312685.0,5040786.0,1.0,0.0,0.0,0,0,0000
12617,312659.0,5040720.0,1.0,0.0,0.0,0,0,0000
12618,318004.0,5048954.0,1.0,0.0,0.0,0,0,0000
12619,317746.0,5048896.0,1.0,0.0,0.0,0,0,0000
12620,316954.0,5048718.0,1.0,0.0,0.0,0,0,0000
12621,316736.0,5048676.0,1.0,0.0,0.0,0,0,0000
12622,316616.0,5048728.0,1.0,0.0,0.0,0,0,0000
12623,316112.0,5048634.0,1.0,0.0,0.0,0,0,0000
12624,315851.0,5048852.0,1.0,0.0,0.0,0,0,0000
12625,316548.0,5048579.0,1.0,0.0,0.0,0,0,0000
12626,316921.0,5048868.0,1.0,0.0,0.0,0,0,0000
12627,316922.0,5049096.0,1.0,0.0,0.0,0,0,0000
12628,316945.0,5049690.0,1.0,0.0,0.0,0,0,0000
12629,317037.0,5049097.0,1.0,0.0,0.0,0,0,0000
12630,317373.0,5049390.0,1.0,0.0,0.0,0,0,0000
12631,317458.0,5049536.0,1.0,0.0,0.0,0,0,0000
12632,319170.0,5051868.0,1.0,0.0,0.0,0,0,0000
12633,320814.0,5053600.0,1.0,0.0,0.0,0,0,0000
12634,321481.0,5054044.0,1.0,0.0,0.0,0,0,0000
12635,321471.0,5054232.0,1.0,0.0,0.0,0,0,0000
12636,320836.0,5055050.0,1.0,0.0,0.0,0,0,0000
12637,321220.0,5055505.0,1.0,0.0,0.0,0,0,0000
12638,321348.0,5056079.0,1.0,0.0,0.0,0,0,0000
12639,321765.0,5056456.0,1.0,0.0,0.0,0,0,0000
12640,322130.0,5056649.0,1.0,0.0,0.0,0,0,0000
12641,322951.0,5057385.0,1.0,0.0,0.0,0,0,0000
12642,321797.0,5058709.0,1.0,0.0,0.0,0,0,0000
12643,328511.0,5033381.0,1.0,0.0,0.0,0,0,0000
12644,330882.0,5032624.0,1.0,0.0,0.0,0,0,0000
12645,329685.0,5032760.0,1.0,0.0,0.0,0,0,0000
12646,329647.0,5032001.0,1.0,0.0,0.0,0,0,0000
12647,329783.0,5031474.0,1.0,0.0,0.0,0,0,0000
12648,330147.0,5031024.0,1.0,0.0,0.0,0,0,0000
12649,330951.0,5031344.0,1.0,0.0,0.0,0,0,0000
12650,331266.0,5032006.0,1.0,0.0,0.0,0,0,0000
12651,331323.0,5032335.0,1.0,0.0,0.0,0,0,0000
12652,331294.0,5032447.0,1.0,0.0,0.0,0,0,0000
12653,331252.0,5032529.0,1.0,0.0,0.0,0,0,0000
12654,331403.0,5032573.0,1.0,0.0,0.0,0,0,0000
12655,331507.0,5027380.0,1.0,0.0,0.0,0,0,0000
12659,327906.0,5023519.0,1.0,0.0,0.0,0,0,0000
12660,326517.0,5024931.0,1.0,0.0,0.0,0,0,0000
12661,324781.0,5026697.0,1.0,0.0,0.0,0,0,0000
12662,324665.0,5026688.0,1.0,0.0,0.0,0,0,0000
12663,326391.0,5024307.0,1.0,0.0,0.0,0,0,0000
12664,326312.0,5023424.0,1.0,0.0,0.0,0,0,0000
12665,325850.0,5022784.0,1.0,0.0,0.0,0,0,0000
12666,327385.0,5046373.0,1.0,0.0,0.0,0,1,0000
12667,284723.0,5048398.0,1.0,0.0,0.0,0,0,0000
12668,284747.0,5048650.0,1.0,0.0,0.0,0,0,0000
12669,327970.0,5023569.0,1.0,0.0,0.0,0,0,0000
12670,331824.0,5026593.0,1.0,0.0,0.0,0,0,0000
12671,284459.0,5049012.0,1.0,0.0,0.0,0,0,0000
12672,267540.0,5059322.0,0.0,2021.0,601.0,0,0,0000
12673,267576.0,5059226.0,0.0,2021.0,601.0,0,0,0000
12674,267585.0,5059061.0,0.0,2021.0,601.0,0,0,0000
12675,267561.0,5059422.0,0.0,2021.0,601.0,0,0,0000
12676,264674.0,5075719.0,1.0,0.0,0.0,0,0,0000
12677,264633.0,5075582.0,0.0,2026.0,606.0,0,0,0000
12678,264562.0,5075403.0,0.0,2026.0,606.0,0,0,0000
12679,264468.0,5075338.0,0.0,2026.0,606.0,0,0,0000
12680,263781.0,5074875.0,1.0,0.0,0.0,0,0,0000
12682,284268.0,5076460.0,0.0,2021.0,608.0,0,0,0000
12683,284212.0,5076819.0,0.0,2021.0,608.0,0,0,0000
12684,284283.0,5077146.0,0.0,2021.0,608.0,0,0,0000
12685,284219.0,5079197.0,1.0,0.0,0.0,0,0,0000
12686,284274.0,5079528.0,0.0,2021.0,608.0,0,0,0000
12687,284306.0,5079841.0,0.0,2021.0,608.0,0,0,0000
12688,284437.0,5080137.0,0.0,2021.0,608.0,0,0,0000
12689,284611.0,5080427.0,0.0,2021.0,608.0,0,0,0000
12690,284692.0,5080846.0,0.0,2021.0,608.0,0,0,0000
12691,284758.0,5080890.0,0.0,2021.0,608.0,0,0,0000
12692,275635.0,5051831.0,0.0,2031.0,609.0,0,0,0000
12693,275608.0,5051804.0,0.0,2031.0,609.0,0,0,0000
12694,273109.0,5054091.0,0.0,2031.0,609.0,0,0,0000
12695,273071.0,5054060.0,0.0,2031.0,609.0,0,0,0000
12696,271828.0,5055204.0,0.0,2031.0,609.0,0,0,0000
12697,271790.0,5055174.0,0.0,2031.0,609.0,0,0,0000
12698,276121.0,5051415.0,0.0,2031.0,609.0,0,0,0000
12699,276105.0,5051388.0,0.0,2031.0,609.0,0,0,0000
