ID,JNODE,INODE,KNODE,TPF,DATA1,DATA2,DATA3,VOLAU,VOLAD,TIMAU
56933-56441-56122,56441,56933,56122,-1,0.0,0.0,0.0,69.270714,0.0,0.0
56933-56441-56141,56441,56933,56141,-1,0.0,0.0,0.0,0.0,0.0,0.0
56933-56441-56933,56441,56933,56933,0,0.0,0.0,0.0,0.0,0.0,-1.0
57413-56441-56113,56441,57413,56113,-1,0.0,0.0,0.0,0.0,0.0,0.0
57413-56441-56122,56441,57413,56122,0,0.0,0.0,0.0,0.0,0.0,-1.0
57413-56441-56141,56441,57413,56141,-1,0.0,0.0,0.0,0.7788211,0.0,0.0
57413-56441-56933,56441,57413,56933,-1,0.0,0.0,0.0,80.3367,0.0,0.0
56177-56465-56177,56465,56177,56177,0,0.0,0.0,0.0,0.0,0.0,-1.0
56177-56465-56466,56465,56177,56466,-1,0.0,0.0,0.0,1.560384,0.0,0.0
56177-56465-57417,56465,56177,57417,0,0.0,0.0,0.0,0.0,0.0,-1.0
56177-56465-57418,56465,56177,57418,-1,0.0,0.0,0.0,21.179998,0.0,0.0
56466-56465-56177,56465,56466,56177,-1,0.0,0.0,0.0,0.0,0.0,0.0
56466-56465-56466,56465,56466,56466,0,0.0,0.0,0.0,0.0,0.0,-1.0
56466-56465-57417,56465,56466,57417,-1,0.0,0.0,0.0,3.9396269,0.0,0.0
56466-56465-57418,56465,56466,57418,-1,0.0,0.0,0.0,0.0180862,0.0,0.0
57417-56465-56177,56465,57417,56177,-1,0.0,0.0,0.0,0.0,0.0,0.0
57417-56465-56466,56465,57417,56466,-1,0.0,0.0,0.0,74.698761,0.0,0.0
57417-56465-57417,56465,57417,57417,0,0.0,0.0,0.0,0.0,0.0,-1.0
57417-56465-57418,56465,57417,57418,-1,0.0,0.0,0.0,0.0,0.0,0.0
57418-56465-56177,56465,57418,56177,-1,0.0,0.0,0.0,0.0,0.0,0.0
57418-56465-56466,56465,57418,56466,-1,0.0,0.0,0.0,0.155966,0.0,0.0
57418-56465-57417,56465,57418,57417,-1,0.0,0.0,0.0,0.0,0.0,0.0
57418-56465-57418,56465,57418,57418,0,0.0,0.0,0.0,0.0,0.0,-1.0
56469-56470-56134,56470,56469,56134,-1,0.0,0.0,0.0,136.47435,0.0,0.0
56469-56470-56469,56470,56469,56469,0,0.0,0.0,0.0,0.0,0.0,-1.0
56475-56470-56134,56470,56475,56134,0,0.0,0.0,0.0,0.0,0.0,-1.0
56475-56470-56469,56470,56475,56469,-1,0.0,0.0,0.0,62.651215,0.0,0.0
57297-56471-56146,56471,57297,56146,-1,0.0,0.0,0.0,50.478558,0.0,0.0
57297-56471-56825,56471,57297,56825,-1,0.0,0.0,0.0,0.0,0.0,0.0
57297-56471-57297,56471,57297,57297,0,0.0,0.0,0.0,0.0,0.0,-1.0
57298-56471-56146,56471,57298,56146,0,0.0,0.0,0.0,0.0,0.0,-1.0
57298-56471-56825,56471,57298,56825,-1,0.0,0.0,0.0,32.02845,0.0,0.0
57298-56471-57297,56471,57298,57297,-1,0.0,0.0,0.0,189.76627,0.0,0.0
56214-56472-56214,56472,56214,56214,0,0.0,0.0,0.0,0.0,0.0,-1.0
56214-56472-56826,56472,56214,56826,-1,0.0,0.0,0.0,0.0,0.0,0.0
56214-56472-57296,56472,56214,57296,-1,0.0,0.0,0.0,0.0,0.0,0.0
56214-56472-57297,56472,56214,57297,-1,0.0,0.0,0.0,0.0,0.0,0.0
56826-56472-56214,56472,56826,56214,-1,0.0,0.0,0.0,0.0,0.0,0.0
56826-56472-56826,56472,56826,56826,0,0.0,0.0,0.0,0.0,0.0,-1.0
56826-56472-57296,56472,56826,57296,0,0.0,0.0,0.0,0.0,0.0,-1.0
56826-56472-57297,56472,56826,57297,-1,0.0,0.0,0.0,4.9741373,0.0,0.0
57296-56472-56214,56472,57296,56214,-1,0.0,0.0,0.0,0.0,0.0,0.0
57296-56472-56826,56472,57296,56826,-1,0.0,0.0,0.0,1.1389935,0.0,0.0
57296-56472-57296,56472,57296,57296,0,0.0,0.0,0.0,0.0,0.0,-1.0
57296-56472-57297,56472,57296,57297,-1,0.0,0.0,0.0,45.504417,0.0,0.0
57297-56472-56214,56472,57297,56214,-1,0.0,0.0,0.0,0.0,0.0,0.0
57297-56472-56826,56472,57297,56826,-1,0.0,0.0,0.0,2.452311,0.0,0.0
57297-56472-57296,56472,57297,57296,-1,0.0,0.0,0.0,187.31396,0.0,0.0
57297-56472-57297,56472,57297,57297,0,0.0,0.0,0.0,0.0,0.0,-1.0
56477-56476-56477,56476,56477,56477,0,0.0,0.0,0.0,0.0,0.0,-1.0
56477-56476-56514,56476,56477,56514,0,0.0,0.0,0.0,0.0,0.0,-1.0
56477-56476-56533,56476,56477,56533,-1,0.0,0.0,0.0,0.6980512,0.0,0.0
56477-56476-56713,56476,56477,56713,-1,0.0,0.0,0.0,1.6525037,0.0,0.0
56533-56476-56477,56476,56533,56477,-1,0.0,0.0,0.0,82.503136,0.0,0.0
56533-56476-56514,56476,56533,56514,-1,0.0,0.0,0.0,349.53937,0.0,0.0
56533-56476-56533,56476,56533,56533,0,0.0,0.0,0.0,0.0,0.0,-1.0
56533-56476-56713,56476,56533,56713,-1,0.0,0.0,0.0,43.785511,0.0,0.0
56713-56476-56477,56476,56713,56477,-1,0.0,0.0,0.0,34.686569,0.0,0.0
56713-56476-56514,56476,56713,56514,-1,0.0,0.0,0.0,83.237366,0.0,0.0
56713-56476-56533,56476,56713,56533,0,0.0,0.0,0.0,0.0,0.0,-1.0
56713-56476-56713,56476,56713,56713,0,0.0,0.0,0.0,0.0,0.0,-1.0
56479-56478-56487,56478,56479,56487,-1,0.0,0.0,0.0,41.590847,0.0,0.0
56479-56478-56497,56478,56479,56497,-1,0.0,0.0,0.0,68.476967,0.0,0.0
56479-56478-56536,56478,56479,56536,-1,0.0,0.0,0.0,47.567459,0.0,0.0
56487-56478-56487,56478,56487,56487,0,0.0,0.0,0.0,0.0,0.0,-1.0
56487-56478-56497,56478,56487,56497,-1,0.0,0.0,0.0,44.489899,0.0,0.0
56487-56478-56536,56478,56487,56536,-1,0.0,0.0,0.0,143.31081,0.0,0.0
56738-56478-56487,56478,56738,56487,-1,0.0,0.0,0.0,160.59523,0.0,0.0
56738-56478-56497,56478,56738,56497,-1,0.0,0.0,0.0,110.01604,0.0,0.0
56738-56478-56536,56478,56738,56536,0,0.0,0.0,0.0,0.0,0.0,-1.0
56484-56483-56484,56483,56484,56484,0,0.0,0.0,0.0,0.0,0.0,-1.0
56484-56483-56485,56483,56484,56485,-1,0.0,0.0,0.0,1068.3002,0.0,0.0
56484-56483-56986,56483,56484,56986,0,0.0,0.0,0.0,0.0,0.0,-1.0
56485-56483-56484,56483,56485,56484,-1,0.0,0.0,0.0,294.55713,0.0,0.0
56485-56483-56485,56483,56485,56485,0,0.0,0.0,0.0,0.0,0.0,-1.0
56485-56483-56986,56483,56485,56986,-1,0.0,0.0,0.0,18.165314,0.0,0.0
56483-56484-56483,56484,56483,56483,0,0.0,0.0,0.0,0.0,0.0,-1.0
56483-56484-56541,56484,56483,56541,-1,0.0,0.0,0.0,294.55713,0.0,0.0
56530-56484-56483,56484,56530,56483,-1,0.0,0.0,0.0,1067.424,0.0,0.0
56530-56484-56541,56484,56530,56541,0,0.0,0.0,0.0,0.0,0.0,-1.0
57437-56484-56483,56484,57437,56483,-1,0.0,0.0,0.0,0.8762,0.0,0.0
57437-56484-56541,56484,57437,56541,0,0.0,0.0,0.0,0.0,0.0,-1.0
56500-56505-56500,56505,56500,56500,0,0.0,0.0,0.0,0.0,0.0,-1.0
56500-56505-56504,56505,56500,56504,-1,0.0,0.0,0.0,7.8211403,0.0,0.0
56500-56505-56542,56505,56500,56542,0,0.0,0.0,0.0,0.0,0.0,-1.0
56500-56505-57479,56505,56500,57479,-1,0.0,0.0,0.0,0.5089497,0.0,0.0
56504-56505-56500,56505,56504,56500,-1,0.0,0.0,0.0,135.91487,0.0,0.0
56504-56505-56504,56505,56504,56504,0,0.0,0.0,0.0,0.0,0.0,-1.0
56504-56505-56542,56505,56504,56542,-1,0.0,0.0,0.0,22.217371,0.0,0.0
56504-56505-57479,56505,56504,57479,-1,0.0,0.0,0.0,33.342995,0.0,0.0
56542-56505-56500,56505,56542,56500,-1,0.0,0.0,0.0,0.8352464,0.0,0.0
56542-56505-56504,56505,56542,56504,0,0.0,0.0,0.0,0.0,0.0,-1.0
56542-56505-56542,56505,56542,56542,0,0.0,0.0,0.0,0.0,0.0,-1.0
56542-56505-57479,56505,56542,57479,-1,0.0,0.0,0.0,3.0204589,0.0,0.0
57479-56505-56500,56505,57479,56500,-1,0.0,0.0,0.0,44.730701,0.0,0.0
57479-56505-56504,56505,57479,56504,-1,0.0,0.0,0.0,0.7682561,0.0,0.0
57479-56505-56542,56505,57479,56542,-1,0.0,0.0,0.0,167.14558,0.0,0.0
57479-56505-57479,56505,57479,57479,0,0.0,0.0,0.0,0.0,0.0,-1.0
56516-56515-56516,56515,56516,56516,0,0.0,0.0,0.0,0.0,0.0,-1.0
56516-56515-56633,56515,56516,56633,-1,0.0,0.0,0.0,0.0,0.0,0.0
56516-56515-56950,56515,56516,56950,-1,0.0,0.0,0.0,242.88489,0.0,0.0
56516-56515-57483,56515,56516,57483,0,0.0,0.0,0.0,0.0,0.0,-1.0
56633-56515-56516,56515,56633,56516,0,0.0,0.0,0.0,0.0,0.0,-1.0
56633-56515-56633,56515,56633,56633,0,0.0,0.0,0.0,0.0,0.0,-1.0
56633-56515-56950,56515,56633,56950,-1,0.0,0.0,0.0,1.6454732,0.0,0.0
56633-56515-57483,56515,56633,57483,-1,0.0,0.0,0.0,2.2688565,0.0,0.0
56950-56515-56516,56515,56950,56516,-1,0.0,0.0,0.0,428.99844,0.0,0.0
56950-56515-56633,56515,56950,56633,0,0.0,0.0,0.0,0.0,0.0,-1.0
56950-56515-56950,56515,56950,56950,0,0.0,0.0,0.0,0.0,0.0,-1.0
56950-56515-57483,56515,56950,57483,-1,0.0,0.0,0.0,1.9070486,0.0,0.0
57483-56515-56516,56515,57483,56516,-1,0.0,0.0,0.0,0.7358302,0.0,0.0
57483-56515-56633,56515,57483,56633,-1,0.0,0.0,0.0,3.1179984,0.0,0.0
57483-56515-56950,56515,57483,56950,0,0.0,0.0,0.0,0.0,0.0,-1.0
57483-56515-57483,56515,57483,57483,0,0.0,0.0,0.0,0.0,0.0,-1.0
56514-56519-56514,56519,56514,56514,0,0.0,0.0,0.0,0.0,0.0,-1.0
56514-56519-56518,56519,56514,56518,-1,0.0,0.0,0.0,343.94736,0.0,0.0
56514-56519-57461,56519,56514,57461,-1,0.0,0.0,0.0,28.905241,0.0,0.0
56514-56519-57482,56519,56514,57482,0,0.0,0.0,0.0,0.0,0.0,-1.0
56518-56519-56514,56519,56518,56514,-1,0.0,0.0,0.0,452.92239,0.0,0.0
56518-56519-56518,56519,56518,56518,0,0.0,0.0,0.0,0.0,0.0,-1.0
56518-56519-57461,56519,56518,57461,0,0.0,0.0,0.0,0.0,0.0,-1.0
56518-56519-57482,56519,56518,57482,-1,0.0,0.0,0.0,0.0,0.0,0.0
57461-56519-56514,56519,57461,56514,0,0.0,0.0,0.0,0.0,0.0,-1.0
57461-56519-56518,56519,57461,56518,-1,0.0,0.0,0.0,0.625443,0.0,0.0
57461-56519-57461,56519,57461,57461,0,0.0,0.0,0.0,0.0,0.0,-1.0
57461-56519-57482,56519,57461,57482,-1,0.0,0.0,0.0,0.0,0.0,0.0
57482-56519-56514,56519,57482,56514,-1,0.0,0.0,0.0,0.0059783,0.0,0.0
57482-56519-56518,56519,57482,56518,-1,0.0,0.0,0.0,0.0018535,0.0,0.0
57482-56519-57461,56519,57482,57461,-1,0.0,0.0,0.0,0.114198,0.0,0.0
57482-56519-57482,56519,57482,57482,0,0.0,0.0,0.0,0.0,0.0,-1.0
56539-56528-56539,56528,56539,56539,0,0.0,0.0,0.0,0.0,0.0,-1.0
56539-56528-56639,56528,56539,56639,-1,0.0,0.0,0.0,1.0425172,0.0,0.0
56539-56528-56990,56528,56539,56990,0,0.0,0.0,0.0,0.0,0.0,-1.0
56639-56528-56539,56528,56639,56539,-1,0.0,0.0,0.0,20.511986,0.0,0.0
56639-56528-56639,56528,56639,56639,0,0.0,0.0,0.0,0.0,0.0,-1.0
56639-56528-56990,56528,56639,56990,-1,0.0,0.0,0.0,2.9422059,0.0,0.0
66785-56528-56539,56528,66785,56539,0,0.0,0.0,0.0,0.0,0.0,-1.0
66785-56528-56639,56528,66785,56639,0,0.0,0.0,0.0,0.0,0.0,-1.0
66785-56528-56990,56528,66785,56990,-1,0.0,0.0,0.0,923.2309,0.0,0.0
56541-56530-56484,56530,56541,56484,-1,0.0,0.0,0.0,141.25093,0.0,0.0
56541-56530-56541,56530,56541,56541,0,0.0,0.0,0.0,0.0,0.0,-1.0
56990-56530-56484,56530,56990,56484,-1,0.0,0.0,0.0,926.1731,0.0,0.0
56990-56530-56541,56530,56990,56541,0,0.0,0.0,0.0,0.0,0.0,-1.0
57436-56530-56484,56530,57436,56484,0,0.0,0.0,0.0,0.0,0.0,-1.0
57436-56530-56541,56530,57436,56541,-1,0.0,0.0,0.0,55.656967,0.0,0.0
56532-56531-56988,56531,56532,56988,0,0.0,0.0,0.0,0.0,0.0,-1.0
56532-56531-57475,56531,56532,57475,-1,0.0,0.0,0.0,135.50482,0.0,0.0
57475-56531-56988,56531,57475,56988,-1,0.0,0.0,0.0,147.66931,0.0,0.0
57475-56531-57475,56531,57475,57475,0,0.0,0.0,0.0,0.0,0.0,-1.0
56476-56533-56476,56533,56476,56476,0,0.0,0.0,0.0,0.0,0.0,-1.0
56476-56533-56534,56533,56476,56534,-1,0.0,0.0,0.0,0.686885,0.0,0.0
56476-56533-56820,56533,56476,56820,0,0.0,0.0,0.0,0.0,0.0,-1.0
56476-56533-56821,56533,56476,56821,-1,0.0,0.0,0.0,0.0111662,0.0,0.0
56534-56533-56476,56533,56534,56476,-1,0.0,0.0,0.0,465.79147,0.0,0.0
56534-56533-56534,56533,56534,56534,0,0.0,0.0,0.0,0.0,0.0,-1.0
56534-56533-56820,56533,56534,56820,-1,0.0,0.0,0.0,50.879646,0.0,0.0
56534-56533-56821,56533,56534,56821,0,0.0,0.0,0.0,0.0,0.0,-1.0
56820-56533-56476,56533,56820,56476,-1,0.0,0.0,0.0,10.03653,0.0,0.0
56820-56533-56534,56533,56820,56534,0,0.0,0.0,0.0,0.0,0.0,-1.0
56820-56533-56820,56533,56820,56820,0,0.0,0.0,0.0,0.0,0.0,-1.0
56820-56533-56821,56533,56820,56821,-1,0.0,0.0,0.0,66.05928,0.0,0.0
56821-56533-56476,56533,56821,56476,0,0.0,0.0,0.0,0.0,0.0,-1.0
56821-56533-56534,56533,56821,56534,-1,0.0,0.0,0.0,2.0264688,0.0,0.0
56821-56533-56820,56533,56821,56820,-1,0.0,0.0,0.0,2.3199329,0.0,0.0
56821-56533-56821,56533,56821,56821,0,0.0,0.0,0.0,0.0,0.0,-1.0
56533-56534-56533,56534,56533,56533,0,0.0,0.0,0.0,0.0,0.0,-1.0
56533-56534-56735,56534,56533,56735,0,0.0,0.0,0.0,0.0,0.0,-1.0
56533-56534-66140,56534,56533,66140,-1,0.0,0.0,0.0,2.6182353,0.0,0.0
56533-56534-66388,56534,56533,66388,-1,0.0,0.0,0.0,0.0951184,0.0,0.0
56735-56534-56533,56534,56735,56533,-1,0.0,0.0,0.0,2.3413413,0.0,0.0
56735-56534-56735,56534,56735,56735,0,0.0,0.0,0.0,0.0,0.0,-1.0
56735-56534-66140,56534,56735,66140,0,0.0,0.0,0.0,0.0,0.0,-1.0
56735-56534-66388,56534,56735,66388,-1,0.0,0.0,0.0,154.75484,0.0,0.0
66140-56534-56533,56534,66140,56533,-1,0.0,0.0,0.0,463.13623,0.0,0.0
66140-56534-56735,56534,66140,56735,-1,0.0,0.0,0.0,11.847307,0.0,0.0
66140-56534-66140,56534,66140,66140,0,0.0,0.0,0.0,0.0,0.0,-1.0
66140-56534-66388,56534,66140,66388,-1,0.0,0.0,0.0,22.409098,0.0,0.0
66388-56534-56533,56534,66388,56533,-1,0.0,0.0,0.0,51.193546,0.0,0.0
66388-56534-56735,56534,66388,56735,-1,0.0,0.0,0.0,223.4397,0.0,0.0
66388-56534-66140,56534,66388,66140,-1,0.0,0.0,0.0,53.198185,0.0,0.0
66388-56534-66388,56534,66388,66388,0,0.0,0.0,0.0,0.0,0.0,-1.0
56478-56536-56748,56536,56478,56748,0,0.0,0.0,0.0,0.0,0.0,-1.0
56478-56536-56749,56536,56478,56749,-1,0.0,0.0,0.0,4.4884,0.0,0.0
56478-56536-56850,56536,56478,56850,-1,0.0,0.0,0.0,186.38988,0.0,0.0
56535-56536-56748,56536,56535,56748,-1,0.0,0.0,0.0,45.997108,0.0,0.0
56535-56536-56749,56536,56535,56749,0,0.0,0.0,0.0,0.0,0.0,-1.0
56535-56536-56850,56536,56535,56850,-1,0.0,0.0,0.0,351.34787,0.0,0.0
56748-56536-56748,56536,56748,56748,0,0.0,0.0,0.0,0.0,0.0,-1.0
56748-56536-56749,56536,56748,56749,-1,0.0,0.0,0.0,21.650188,0.0,0.0
56748-56536-56850,56536,56748,56850,-1,0.0,0.0,0.0,50.643967,0.0,0.0
56749-56536-56748,56536,56749,56748,-1,0.0,0.0,0.0,29.452766,0.0,0.0
56749-56536-56749,56536,56749,56749,0,0.0,0.0,0.0,0.0,0.0,-1.0
56749-56536-56850,56536,56749,56850,-1,0.0,0.0,0.0,47.176422,0.0,0.0
56521-56538-56714,56538,56521,56714,-1,0.0,0.0,0.0,2.0620968,0.0,0.0
56521-56538-56715,56538,56521,56715,-1,0.0,0.0,0.0,4.7969379,0.0,0.0
56521-56538-56753,56538,56521,56753,-1,0.0,0.0,0.0,489.34027,0.0,0.0
56714-56538-56714,56538,56714,56714,0,0.0,0.0,0.0,0.0,0.0,-1.0
56714-56538-56715,56538,56714,56715,-1,0.0,0.0,0.0,114.29983,0.0,0.0
56714-56538-56753,56538,56714,56753,-1,0.0,0.0,0.0,2.374794,0.0,0.0
56715-56538-56714,56538,56715,56714,-1,0.0,0.0,0.0,0.1273207,0.0,0.0
56715-56538-56715,56538,56715,56715,0,0.0,0.0,0.0,0.0,0.0,-1.0
56715-56538-56753,56538,56715,56753,-1,0.0,0.0,0.0,13.470327,0.0,0.0
56753-56538-56714,56538,56753,56714,-1,0.0,0.0,0.0,0.0,0.0,0.0
56753-56538-56715,56538,56753,56715,0,0.0,0.0,0.0,0.0,0.0,-1.0
56753-56538-56753,56538,56753,56753,0,0.0,0.0,0.0,0.0,0.0,-1.0
56528-56539-56528,56539,56528,56528,0,0.0,0.0,0.0,0.0,0.0,-1.0
56528-56539-56542,56539,56528,56542,-1,0.0,0.0,0.0,3.089982,0.0,0.0
56528-56539-66787,56539,56528,66787,-1,0.0,0.0,0.0,17.422003,0.0,0.0
56540-56539-56528,56539,56540,56528,0,0.0,0.0,0.0,0.0,0.0,-1.0
56540-56539-56542,56539,56540,56542,-1,0.0,0.0,0.0,2.324604,0.0,0.0
56540-56539-66787,56539,56540,66787,-1,0.0,0.0,0.0,489.89404,0.0,0.0
56542-56539-56528,56539,56542,56528,-1,0.0,0.0,0.0,1.0425172,0.0,0.0
56542-56539-56542,56539,56542,56542,0,0.0,0.0,0.0,0.0,0.0,-1.0
56542-56539-66787,56539,56542,66787,-1,0.0,0.0,0.0,203.32085,0.0,0.0
56484-56541-56502,56541,56484,56502,-1,0.0,0.0,0.0,0.0,0.0,0.0
56484-56541-56530,56541,56484,56530,0,0.0,0.0,0.0,0.0,0.0,-1.0
56484-56541-56540,56541,56484,56540,-1,0.0,0.0,0.0,294.55713,0.0,0.0
56502-56541-56502,56541,56502,56502,0,0.0,0.0,0.0,0.0,0.0,-1.0
56502-56541-56530,56541,56502,56530,-1,0.0,0.0,0.0,141.25093,0.0,0.0
56502-56541-56540,56541,56502,56540,-1,0.0,0.0,0.0,197.66153,0.0,0.0
56530-56541-56502,56541,56530,56502,-1,0.0,0.0,0.0,55.656967,0.0,0.0
56530-56541-56530,56541,56530,56530,0,0.0,0.0,0.0,0.0,0.0,-1.0
56530-56541-56540,56541,56530,56540,0,0.0,0.0,0.0,0.0,0.0,-1.0
56330-56547-56330,56547,56330,56330,0,0.0,0.0,0.0,0.0,0.0,-1.0
56330-56547-56416,56547,56330,56416,-1,0.0,0.0,0.0,161.50558,0.0,0.0
56330-56547-56739,56547,56330,56739,0,0.0,0.0,0.0,0.0,0.0,-1.0
56416-56547-56330,56547,56416,56330,-1,0.0,0.0,0.0,109.6936,0.0,0.0
56416-56547-56416,56547,56416,56416,0,0.0,0.0,0.0,0.0,0.0,-1.0
56416-56547-56739,56547,56416,56739,-1,0.0,0.0,0.0,52.21841,0.0,0.0
56739-56547-56330,56547,56739,56330,0,0.0,0.0,0.0,0.0,0.0,-1.0
56739-56547-56416,56547,56739,56416,-1,0.0,0.0,0.0,112.26399,0.0,0.0
56739-56547-56739,56547,56739,56739,0,0.0,0.0,0.0,0.0,0.0,-1.0
56249-56566-56249,56566,56249,56249,0,0.0,0.0,0.0,0.0,0.0,-1.0
56249-56566-56526,56566,56249,56526,-1,0.0,0.0,0.0,0.0,0.0,0.0
56249-56566-56545,56566,56249,56545,-1,0.0,0.0,0.0,54.503357,0.0,0.0
56544-56566-56249,56566,56544,56249,-1,0.0,0.0,0.0,0.0013181,0.0,0.0
56544-56566-56526,56566,56544,56526,-1,0.0,0.0,0.0,2.7698498,0.0,0.0
56544-56566-56545,56566,56544,56545,-1,0.0,0.0,0.0,3.7796762,0.0,0.0
56545-56566-56249,56566,56545,56249,-1,0.0,0.0,0.0,32.677216,0.0,0.0
56545-56566-56526,56566,56545,56526,0,0.0,0.0,0.0,0.0,0.0,-1.0
56545-56566-56545,56566,56545,56545,0,0.0,0.0,0.0,0.0,0.0,-1.0
56741-56582-56741,56582,56741,56741,0,0.0,0.0,0.0,0.0,0.0,-1.0
56741-56582-57490,56582,56741,57490,0,0.0,0.0,0.0,0.0,0.0,-1.0
56741-56582-57491,56582,56741,57491,-1,0.0,0.0,0.0,15.035043,0.0,0.0
56741-56582-57496,56582,56741,57496,-1,0.0,0.0,0.0,0.431967,0.0,0.0
57490-56582-56741,56582,57490,56741,-1,0.0,0.0,0.0,23.703941,0.0,0.0
57490-56582-57490,56582,57490,57490,0,0.0,0.0,0.0,0.0,0.0,-1.0
57490-56582-57491,56582,57490,57491,-1,0.0,0.0,0.0,91.13916,0.0,0.0
57490-56582-57496,56582,57490,57496,-1,0.0,0.0,0.0,181.24426,0.0,0.0
57491-56582-56741,56582,57491,56741,-1,0.0,0.0,0.0,90.644966,0.0,0.0
57491-56582-57490,56582,57491,57490,-1,0.0,0.0,0.0,3.830446,0.0,0.0
57491-56582-57491,56582,57491,57491,0,0.0,0.0,0.0,0.0,0.0,-1.0
57491-56582-57496,56582,57491,57496,-1,0.0,0.0,0.0,99.231171,0.0,0.0
57496-56582-56741,56582,57496,56741,-1,0.0,0.0,0.0,0.0482891,0.0,0.0
57496-56582-57490,56582,57496,57490,-1,0.0,0.0,0.0,1.9036919,0.0,0.0
57496-56582-57491,56582,57496,57491,-1,0.0,0.0,0.0,4.2964416,0.0,0.0
57496-56582-57496,56582,57496,57496,0,0.0,0.0,0.0,0.0,0.0,-1.0
56338-56586-56338,56586,56338,56338,0,0.0,0.0,0.0,0.0,0.0,-1.0
56338-56586-56395,56586,56338,56395,-1,0.0,0.0,0.0,0.3626158,0.0,0.0
56338-56586-57491,56586,56338,57491,-1,0.0,0.0,0.0,122.4301,0.0,0.0
56338-56586-57492,56586,56338,57492,-1,0.0,0.0,0.0,0.9904938,0.0,0.0
56395-56586-56338,56586,56395,56338,-1,0.0,0.0,0.0,53.172871,0.0,0.0
56395-56586-56395,56586,56395,56395,0,0.0,0.0,0.0,0.0,0.0,-1.0
56395-56586-57491,56586,56395,57491,-1,0.0,0.0,0.0,36.960732,0.0,0.0
56395-56586-57492,56586,56395,57492,-1,0.0,0.0,0.0,19.935825,0.0,0.0
57491-56586-56338,56586,57491,56338,-1,0.0,0.0,0.0,95.064903,0.0,0.0
57491-56586-56395,56586,57491,56395,-1,0.0,0.0,0.0,12.993706,0.0,0.0
57491-56586-57491,56586,57491,57491,0,0.0,0.0,0.0,0.0,0.0,-1.0
57491-56586-57492,56586,57491,57492,-1,0.0,0.0,0.0,3.3195307,0.0,0.0
57492-56586-56338,56586,57492,56338,0,0.0,0.0,0.0,0.0,0.0,-1.0
57492-56586-56395,56586,57492,56395,-1,0.0,0.0,0.0,16.835171,0.0,0.0
57492-56586-57491,56586,57492,57491,-1,0.0,0.0,0.0,33.308594,0.0,0.0
57492-56586-57492,56586,57492,57492,0,0.0,0.0,0.0,0.0,0.0,-1.0
56017-56631-56017,56631,56017,56017,0,0.0,0.0,0.0,0.0,0.0,-1.0
56017-56631-56359,56631,56017,56359,-1,0.0,0.0,0.0,0.0182476,0.0,0.0
56017-56631-56632,56631,56017,56632,0,0.0,0.0,0.0,0.0,0.0,-1.0
56017-56631-56636,56631,56017,56636,-1,0.0,0.0,0.0,13.797391,0.0,0.0
56359-56631-56017,56631,56359,56017,-1,0.0,0.0,0.0,0.0180837,0.0,0.0
56359-56631-56359,56631,56359,56359,0,0.0,0.0,0.0,0.0,0.0,-1.0
56359-56631-56632,56631,56359,56632,-1,0.0,0.0,0.0,0.0,0.0,0.0
56359-56631-56636,56631,56359,56636,-1,0.0,0.0,0.0,67.323524,0.0,0.0
56632-56631-56017,56631,56632,56017,-1,0.0,0.0,0.0,0.0,0.0,0.0
56632-56631-56359,56631,56632,56359,-1,0.0,0.0,0.0,0.0,0.0,0.0
56632-56631-56632,56631,56632,56632,0,0.0,0.0,0.0,0.0,0.0,-1.0
56632-56631-56636,56631,56632,56636,-1,0.0,0.0,0.0,0.0,0.0,0.0
56636-56631-56017,56631,56636,56017,-1,0.0,0.0,0.0,30.127157,0.0,0.0
56636-56631-56359,56631,56636,56359,-1,0.0,0.0,0.0,65.35997,0.0,0.0
56636-56631-56632,56631,56636,56632,-1,0.0,0.0,0.0,0.0,0.0,0.0
56636-56631-56636,56631,56636,56636,0,0.0,0.0,0.0,0.0,0.0,-1.0
56634-56635-56634,56635,56634,56634,0,0.0,0.0,0.0,0.0,0.0,-1.0
56634-56635-56741,56635,56634,56741,-1,0.0,0.0,0.0,0.2404039,0.0,0.0
56634-56635-56742,56635,56634,56742,-1,0.0,0.0,0.0,0.076375,0.0,0.0
56634-56635-57495,56635,56634,57495,-1,0.0,0.0,0.0,1.3418852,0.0,0.0
56741-56635-56634,56635,56741,56634,-1,0.0,0.0,0.0,0.7596068,0.0,0.0
56741-56635-56741,56635,56741,56741,0,0.0,0.0,0.0,0.0,0.0,-1.0
56741-56635-56742,56635,56741,56742,-1,0.0,0.0,0.0,113.38457,0.0,0.0
56741-56635-57495,56635,56741,57495,-1,0.0,0.0,0.0,0.1858259,0.0,0.0
56742-56635-56634,56635,56742,56634,-1,0.0,0.0,0.0,0.2253796,0.0,0.0
56742-56635-56741,56635,56742,56741,-1,0.0,0.0,0.0,12.492233,0.0,0.0
56742-56635-56742,56635,56742,56742,0,0.0,0.0,0.0,0.0,0.0,-1.0
56742-56635-57495,56635,56742,57495,-1,0.0,0.0,0.0,1.7993709,0.0,0.0
57495-56635-56634,56635,57495,56634,-1,0.0,0.0,0.0,0.2168139,0.0,0.0
57495-56635-56741,56635,57495,56741,-1,0.0,0.0,0.0,1.96899,0.0,0.0
57495-56635-56742,56635,57495,56742,0,0.0,0.0,0.0,0.0,0.0,-1.0
57495-56635-57495,56635,57495,57495,0,0.0,0.0,0.0,0.0,0.0,-1.0
