ID,JNODE,INODE,KNODE,TPF,DATA1,DATA2,DATA3
64136-64134-63134,64134,64136,63134,-1,0.0,0.0,0.0
64136-64134-64124,64134,64136,64124,-1,0.0,0.0,0.0
64136-64134-64136,64134,64136,64136,0,0.0,0.0,0.0
11155-64147-11155,64147,11155,11155,0,0.0,0.0,0.0
11155-64147-64297,64147,11155,64297,-1,0.0,0.0,0.0
11155-64147-64680,64147,11155,64680,-1,0.0,0.0,0.0
64297-64147-11155,64147,64297,11155,-1,0.0,0.0,0.0
64297-64147-64297,64147,64297,64297,0,0.0,0.0,0.0
64297-64147-64680,64147,64297,64680,0,0.0,0.0,0.0
64592-64147-11155,64147,64592,11155,-1,0.0,0.0,0.0
64592-64147-64297,64147,64592,64297,-1,0.0,0.0,0.0
64592-64147-64680,64147,64592,64680,0,0.0,0.0,0.0
64155-64156-64063,64156,64155,64063,0,0.0,0.0,0.0
64155-64156-64295,64156,64155,64295,-1,0.0,0.0,0.0
64155-64156-64320,64156,64155,64320,-1,0.0,0.0,0.0
64295-64156-64063,64156,64295,64063,0,0.0,0.0,0.0
64295-64156-64295,64156,64295,64295,0,0.0,0.0,0.0
64295-64156-64320,64156,64295,64320,-1,0.0,0.0,0.0
64320-64156-64063,64156,64320,64063,-1,0.0,0.0,0.0
64320-64156-64295,64156,64320,64295,-1,0.0,0.0,0.0
64320-64156-64320,64156,64320,64320,0,0.0,0.0,0.0
64043-64162-64124,64162,64043,64124,-1,0.0,0.0,0.0
64043-64162-64186,64162,64043,64186,0,0.0,0.0,0.0
64124-64162-64124,64162,64124,64124,0,0.0,0.0,0.0
64124-64162-64186,64162,64124,64186,-1,0.0,0.0,0.0
64186-64162-64124,64162,64186,64124,-1,0.0,0.0,0.0
64186-64162-64186,64162,64186,64186,0,0.0,0.0,0.0
11442-64169-64171,64169,11442,64171,-1,0.0,0.0,0.0
11442-64169-64177,64169,11442,64177,0,0.0,0.0,0.0
64171-64169-64171,64169,64171,64171,0,0.0,0.0,0.0
64171-64169-64177,64169,64171,64177,-1,0.0,0.0,0.0
64177-64169-64171,64169,64177,64171,-1,0.0,0.0,0.0
64177-64169-64177,64169,64177,64177,0,0.0,0.0,0.0
64167-64178-64041,64178,64167,64041,0,0.0,0.0,0.0
64167-64178-64177,64178,64167,64177,-1,0.0,0.0,0.0
64291-64178-64041,64178,64291,64041,-1,0.0,0.0,0.0
64291-64178-64177,64178,64291,64177,-1,0.0,0.0,0.0
64045-64186-64044,64186,64045,64044,0,0.0,0.0,0.0
64045-64186-64162,64186,64045,64162,0,0.0,0.0,0.0
64045-64186-64291,64186,64045,64291,-1,0.0,0.0,0.0
64162-64186-64044,64186,64162,64044,0,0.0,0.0,0.0
64162-64186-64162,64186,64162,64162,0,0.0,0.0,0.0
64162-64186-64291,64186,64162,64291,-1,0.0,0.0,0.0
64291-64186-64044,64186,64291,64044,-1,0.0,0.0,0.0
64291-64186-64162,64186,64291,64162,-1,0.0,0.0,0.0
64291-64186-64291,64186,64291,64291,0,0.0,0.0,0.0
64106-64196-64106,64196,64106,64106,0,0.0,0.0,0.0
64106-64196-64199,64196,64106,64199,-1,0.0,0.0,0.0
64114-64196-64106,64196,64114,64106,-1,0.0,0.0,0.0
64114-64196-64199,64196,64114,64199,0,0.0,0.0,0.0
64199-64196-64106,64196,64199,64106,-1,0.0,0.0,0.0
64199-64196-64199,64196,64199,64199,0,0.0,0.0,0.0
64196-64199-64196,64199,64196,64196,0,0.0,0.0,0.0
64196-64199-64198,64199,64196,64198,-1,0.0,0.0,0.0
64196-64199-64200,64199,64196,64200,-1,0.0,0.0,0.0
64200-64199-64196,64199,64200,64196,-1,0.0,0.0,0.0
64200-64199-64198,64199,64200,64198,0,0.0,0.0,0.0
64200-64199-64200,64199,64200,64200,0,0.0,0.0,0.0
64199-64200-64199,64200,64199,64199,0,0.0,0.0,0.0
64199-64200-64252,64200,64199,64252,0,0.0,0.0,0.0
64199-64200-64353,64200,64199,64353,-1,0.0,0.0,0.0
64201-64200-64199,64200,64201,64199,-1,0.0,0.0,0.0
64201-64200-64252,64200,64201,64252,0,0.0,0.0,0.0
64201-64200-64353,64200,64201,64353,-1,0.0,0.0,0.0
64353-64200-64199,64200,64353,64199,-1,0.0,0.0,0.0
64353-64200-64252,64200,64353,64252,-1,0.0,0.0,0.0
64353-64200-64353,64200,64353,64353,0,0.0,0.0,0.0
11435-64205-64086,64205,11435,64086,-1,0.0,0.0,0.0
11435-64205-64206,64205,11435,64206,0,0.0,0.0,0.0
11435-64205-64376,64205,11435,64376,-1,0.0,0.0,0.0
64206-64205-64086,64205,64206,64086,0,0.0,0.0,0.0
64206-64205-64206,64205,64206,64206,0,0.0,0.0,0.0
64206-64205-64376,64205,64206,64376,-1,0.0,0.0,0.0
64376-64205-64086,64205,64376,64086,-1,0.0,0.0,0.0
64376-64205-64206,64205,64376,64206,-1,0.0,0.0,0.0
64376-64205-64376,64205,64376,64376,0,0.0,0.0,0.0
11431-64207-64085,64207,11431,64085,-1,0.0,0.0,0.0
11431-64207-64206,64207,11431,64206,-1,0.0,0.0,0.0
11431-64207-64212,64207,11431,64212,-1,0.0,0.0,0.0
64206-64207-64085,64207,64206,64085,0,0.0,0.0,0.0
64206-64207-64206,64207,64206,64206,0,0.0,0.0,0.0
64206-64207-64212,64207,64206,64212,-1,0.0,0.0,0.0
64225-64219-64220,64219,64225,64220,0,0.0,0.0,0.0
64225-64219-64225,64219,64225,64225,0,0.0,0.0,0.0
64225-64219-64318,64219,64225,64318,-1,0.0,0.0,0.0
64318-64219-64220,64219,64318,64220,-1,0.0,0.0,0.0
64318-64219-64225,64219,64318,64225,-1,0.0,0.0,0.0
64318-64219-64318,64219,64318,64318,0,0.0,0.0,0.0
64219-64225-64219,64225,64219,64219,0,0.0,0.0,0.0
64219-64225-64226,64225,64219,64226,-1,0.0,0.0,0.0
64224-64225-64219,64225,64224,64219,-1,0.0,0.0,0.0
64224-64225-64226,64225,64224,64226,0,0.0,0.0,0.0
64226-64225-64219,64225,64226,64219,-1,0.0,0.0,0.0
64226-64225-64226,64225,64226,64226,0,0.0,0.0,0.0
64224-64226-64225,64226,64224,64225,0,0.0,0.0,0.0
64224-64226-64287,64226,64224,64287,-1,0.0,0.0,0.0
64225-64226-64225,64226,64225,64225,0,0.0,0.0,0.0
64225-64226-64287,64226,64225,64287,-1,0.0,0.0,0.0
64287-64226-64225,64226,64287,64225,-1,0.0,0.0,0.0
64287-64226-64287,64226,64287,64287,0,0.0,0.0,0.0
64232-64234-64236,64234,64232,64236,-1,0.0,0.0,0.0
64232-64234-64406,64234,64232,64406,-1,0.0,0.0,0.0
64232-64234-64585,64234,64232,64585,0,0.0,0.0,0.0
64236-64234-64236,64234,64236,64236,0,0.0,0.0,0.0
64236-64234-64406,64234,64236,64406,-1,0.0,0.0,0.0
64236-64234-64585,64234,64236,64585,0,0.0,0.0,0.0
64406-64234-64236,64234,64406,64236,-1,0.0,0.0,0.0
64406-64234-64406,64234,64406,64406,0,0.0,0.0,0.0
64406-64234-64585,64234,64406,64585,-1,0.0,0.0,0.0
64234-64236-64099,64236,64234,64099,0,0.0,0.0,0.0
64234-64236-64234,64236,64234,64234,0,0.0,0.0,0.0
64234-64236-64240,64236,64234,64240,-1,0.0,0.0,0.0
64240-64236-64099,64236,64240,64099,-1,0.0,0.0,0.0
64240-64236-64234,64236,64240,64234,-1,0.0,0.0,0.0
64240-64236-64240,64236,64240,64240,0,0.0,0.0,0.0
64236-64240-64100,64240,64236,64100,-1,0.0,0.0,0.0
64236-64240-64236,64240,64236,64236,0,0.0,0.0,0.0
64236-64240-64245,64240,64236,64245,-1,0.0,0.0,0.0
64245-64240-64100,64240,64245,64100,0,0.0,0.0,0.0
64245-64240-64236,64240,64245,64236,-1,0.0,0.0,0.0
64245-64240-64245,64240,64245,64245,0,0.0,0.0,0.0
64240-64245-64240,64245,64240,64240,0,0.0,0.0,0.0
64240-64245-64246,64245,64240,64246,-1,0.0,0.0,0.0
64244-64245-64240,64245,64244,64240,-1,0.0,0.0,0.0
64244-64245-64246,64245,64244,64246,0,0.0,0.0,0.0
64246-64245-64240,64245,64246,64240,-1,0.0,0.0,0.0
64246-64245-64246,64245,64246,64246,0,0.0,0.0,0.0
64244-64246-64101,64246,64244,64101,0,0.0,0.0,0.0
64244-64246-64245,64246,64244,64245,0,0.0,0.0,0.0
64244-64246-64407,64246,64244,64407,-1,0.0,0.0,0.0
64245-64246-64101,64246,64245,64101,0,0.0,0.0,0.0
64245-64246-64245,64246,64245,64245,0,0.0,0.0,0.0
64245-64246-64407,64246,64245,64407,-1,0.0,0.0,0.0
64407-64246-64101,64246,64407,64101,-1,0.0,0.0,0.0
64407-64246-64245,64246,64407,64245,-1,0.0,0.0,0.0
64407-64246-64407,64246,64407,64407,0,0.0,0.0,0.0
64248-64249-64702,64249,64248,64702,0,0.0,0.0,0.0
64248-64249-64731,64249,64248,64731,-1,0.0,0.0,0.0
64731-64249-64702,64249,64731,64702,-1,0.0,0.0,0.0
64731-64249-64731,64249,64731,64731,0,0.0,0.0,0.0
64088-64256-64255,64256,64088,64255,0,0.0,0.0,0.0
64088-64256-64264,64256,64088,64264,-1,0.0,0.0,0.0
64088-64256-64440,64256,64088,64440,-1,0.0,0.0,0.0
64264-64256-64255,64256,64264,64255,0,0.0,0.0,0.0
64264-64256-64264,64256,64264,64264,0,0.0,0.0,0.0
64264-64256-64440,64256,64264,64440,-1,0.0,0.0,0.0
64440-64256-64255,64256,64440,64255,-1,0.0,0.0,0.0
64440-64256-64264,64256,64440,64264,-1,0.0,0.0,0.0
64440-64256-64440,64256,64440,64440,0,0.0,0.0,0.0
64258-64260-64076,64260,64258,64076,0,0.0,0.0,0.0
64258-64260-64258,64260,64258,64258,0,0.0,0.0,0.0
64258-64260-64264,64260,64258,64264,-1,0.0,0.0,0.0
64264-64260-64076,64260,64264,64076,-1,0.0,0.0,0.0
64264-64260-64258,64260,64264,64258,-1,0.0,0.0,0.0
64264-64260-64264,64260,64264,64264,0,0.0,0.0,0.0
64256-64264-64089,64264,64256,64089,0,0.0,0.0,0.0
64256-64264-64256,64264,64256,64256,0,0.0,0.0,0.0
64256-64264-64260,64264,64256,64260,-1,0.0,0.0,0.0
64260-64264-64089,64264,64260,64089,-1,0.0,0.0,0.0
64260-64264-64256,64264,64260,64256,-1,0.0,0.0,0.0
64260-64264-64260,64264,64260,64260,0,0.0,0.0,0.0
64226-64287-64226,64287,64226,64226,0,0.0,0.0,0.0
64226-64287-65050,64287,64226,65050,0,0.0,0.0,0.0
64226-64287-65072,64287,64226,65072,-1,0.0,0.0,0.0
65072-64287-64226,64287,65072,64226,-1,0.0,0.0,0.0
65072-64287-65050,64287,65072,65050,-1,0.0,0.0,0.0
65072-64287-65072,64287,65072,65072,0,0.0,0.0,0.0
64177-64291-64177,64291,64177,64177,0,0.0,0.0,0.0
64177-64291-64178,64291,64177,64178,0,0.0,0.0,0.0
64177-64291-64186,64291,64177,64186,-1,0.0,0.0,0.0
64186-64291-64177,64291,64186,64177,-1,0.0,0.0,0.0
64186-64291-64178,64291,64186,64178,-1,0.0,0.0,0.0
64186-64291-64186,64291,64186,64186,0,0.0,0.0,0.0
64156-64295-64156,64295,64156,64156,0,0.0,0.0,0.0
64156-64295-64297,64295,64156,64297,-1,0.0,0.0,0.0
64156-64295-64679,64295,64156,64679,0,0.0,0.0,0.0
64297-64295-64156,64295,64297,64156,-1,0.0,0.0,0.0
64297-64295-64297,64295,64297,64297,0,0.0,0.0,0.0
64297-64295-64679,64295,64297,64679,-1,0.0,0.0,0.0
64147-64297-64056,64297,64147,64056,0,0.0,0.0,0.0
64147-64297-64147,64297,64147,64147,0,0.0,0.0,0.0
64147-64297-64295,64297,64147,64295,-1,0.0,0.0,0.0
64295-64297-64056,64297,64295,64056,-1,0.0,0.0,0.0
64295-64297-64147,64297,64295,64147,-1,0.0,0.0,0.0
64295-64297-64295,64297,64295,64295,0,0.0,0.0,0.0
64003-64317-64003,64317,64003,64003,0,0.0,0.0,0.0
64003-64317-64316,64317,64003,64316,0,0.0,0.0,0.0
64003-64317-64523,64317,64003,64523,-1,0.0,0.0,0.0
64523-64317-64003,64317,64523,64003,-1,0.0,0.0,0.0
64523-64317-64316,64317,64523,64316,-1,0.0,0.0,0.0
64523-64317-64523,64317,64523,64523,0,0.0,0.0,0.0
64327-64328-64327,64328,64327,64327,0,0.0,0.0,0.0
64327-64328-64329,64328,64327,64329,-1,0.0,0.0,0.0
64327-64328-64367,64328,64327,64367,0,0.0,0.0,0.0
64329-64328-64327,64328,64329,64327,-1,0.0,0.0,0.0
64329-64328-64329,64328,64329,64329,0,0.0,0.0,0.0
64329-64328-64367,64328,64329,64367,-1,0.0,0.0,0.0
64331-64332-64331,64332,64331,64331,0,0.0,0.0,0.0
64331-64332-64333,64332,64331,64333,-1,0.0,0.0,0.0
64331-64332-64807,64332,64331,64807,0,0.0,0.0,0.0
64333-64332-64331,64332,64333,64331,-1,0.0,0.0,0.0
64333-64332-64333,64332,64333,64333,0,0.0,0.0,0.0
64333-64332-64807,64332,64333,64807,-1,0.0,0.0,0.0
64807-64332-64331,64332,64807,64331,-1,0.0,0.0,0.0
64807-64332-64333,64332,64807,64333,0,0.0,0.0,0.0
64807-64332-64807,64332,64807,64807,0,0.0,0.0,0.0
64350-64351-64350,64351,64350,64350,0,0.0,0.0,0.0
64350-64351-64352,64351,64350,64352,-1,0.0,0.0,0.0
64350-64351-64534,64351,64350,64534,0,0.0,0.0,0.0
64352-64351-64350,64351,64352,64350,-1,0.0,0.0,0.0
64352-64351-64352,64351,64352,64352,0,0.0,0.0,0.0
64352-64351-64534,64351,64352,64534,-1,0.0,0.0,0.0
64534-64351-64350,64351,64534,64350,-1,0.0,0.0,0.0
64534-64351-64352,64351,64534,64352,0,0.0,0.0,0.0
64534-64351-64534,64351,64534,64534,0,0.0,0.0,0.0
64253-64352-64253,64352,64253,64253,0,0.0,0.0,0.0
64253-64352-64351,64352,64253,64351,-1,0.0,0.0,0.0
64253-64352-64511,64352,64253,64511,0,0.0,0.0,0.0
64351-64352-64253,64352,64351,64253,-1,0.0,0.0,0.0
64351-64352-64351,64352,64351,64351,0,0.0,0.0,0.0
64351-64352-64511,64352,64351,64511,-1,0.0,0.0,0.0
64511-64352-64253,64352,64511,64253,-1,0.0,0.0,0.0
64511-64352-64351,64352,64511,64351,0,0.0,0.0,0.0
64511-64352-64511,64352,64511,64511,0,0.0,0.0,0.0
64327-64367-64327,64367,64327,64327,0,0.0,0.0,0.0
64327-64367-64344,64367,64327,64344,-1,0.0,0.0,0.0
64328-64367-64327,64367,64328,64327,0,0.0,0.0,0.0
64328-64367-64344,64367,64328,64344,-1,0.0,0.0,0.0
64344-64367-64327,64367,64344,64327,-1,0.0,0.0,0.0
64344-64367-64344,64367,64344,64344,0,0.0,0.0,0.0
64701-64571-64701,64571,64701,64701,0,0.0,0.0,0.0
64701-64571-64721,64571,64701,64721,-1,0.0,0.0,0.0
64708-64571-64701,64571,64708,64701,-1,0.0,0.0,0.0
64708-64571-64721,64571,64708,64721,0,0.0,0.0,0.0
64721-64571-64701,64571,64721,64701,-1,0.0,0.0,0.0
64721-64571-64721,64571,64721,64721,0,0.0,0.0,0.0
64670-64671-64670,64671,64670,64670,0,0.0,0.0,0.0
64670-64671-64672,64671,64670,64672,-1,0.0,0.0,0.0
64670-64671-64688,64671,64670,64688,0,0.0,0.0,0.0
64672-64671-64670,64671,64672,64670,-1,0.0,0.0,0.0
64672-64671-64672,64671,64672,64672,0,0.0,0.0,0.0
64672-64671-64688,64671,64672,64688,-1,0.0,0.0,0.0
64666-64672-64671,64672,64666,64671,-1,0.0,0.0,0.0
64666-64672-64721,64672,64666,64721,0,0.0,0.0,0.0
64671-64672-64671,64672,64671,64671,0,0.0,0.0,0.0
64671-64672-64721,64672,64671,64721,-1,0.0,0.0,0.0
64721-64672-64671,64672,64721,64671,-1,0.0,0.0,0.0
64721-64672-64721,64672,64721,64721,0,0.0,0.0,0.0
64685-64686-64687,64686,64685,64687,-1,0.0,0.0,0.0
64685-64686-64690,64686,64685,64690,0,0.0,0.0,0.0
64687-64686-64687,64686,64687,64687,0,0.0,0.0,0.0
64687-64686-64690,64686,64687,64690,-1,0.0,0.0,0.0
64686-64687-64670,64687,64686,64670,-1,0.0,0.0,0.0
64686-64687-64686,64687,64686,64686,0,0.0,0.0,0.0
64688-64687-64670,64687,64688,64670,0,0.0,0.0,0.0
64688-64687-64686,64687,64688,64686,-1,0.0,0.0,0.0
64666-64692-64689,64692,64666,64689,0,0.0,0.0,0.0
64666-64692-64720,64692,64666,64720,-1,0.0,0.0,0.0
64720-64692-64689,64692,64720,64689,-1,0.0,0.0,0.0
64720-64692-64720,64692,64720,64720,0,0.0,0.0,0.0
64373-64701-64373,64701,64373,64373,0,0.0,0.0,0.0
64373-64701-64571,64701,64373,64571,-1,0.0,0.0,0.0
64373-64701-64733,64701,64373,64733,-1,0.0,0.0,0.0
64571-64701-64373,64701,64571,64373,-1,0.0,0.0,0.0
64571-64701-64571,64701,64571,64571,0,0.0,0.0,0.0
64571-64701-64733,64701,64571,64733,0,0.0,0.0,0.0
64733-64701-64373,64701,64733,64373,0,0.0,0.0,0.0
64733-64701-64571,64701,64733,64571,-1,0.0,0.0,0.0
64733-64701-64733,64701,64733,64733,0,0.0,0.0,0.0
64670-64704-64670,64704,64670,64670,0,0.0,0.0,0.0
64670-64704-64697,64704,64670,64697,0,0.0,0.0,0.0
64670-64704-64722,64704,64670,64722,-1,0.0,0.0,0.0
64722-64704-64670,64704,64722,64670,-1,0.0,0.0,0.0
64722-64704-64697,64704,64722,64697,-1,0.0,0.0,0.0
64722-64704-64722,64704,64722,64722,0,0.0,0.0,0.0
46191-64727-46186,64727,46191,46186,-1,0.0,0.0,0.0
46191-64727-46191,64727,46191,46191,0,0.0,0.0,0.0
64706-64727-46186,64727,64706,46186,0,0.0,0.0,0.0
64706-64727-46191,64727,64706,46191,-1,0.0,0.0,0.0
64033-64735-64033,64735,64033,64033,0,0.0,0.0,0.0
64033-64735-64034,64735,64033,64034,-1,0.0,0.0,0.0
64033-64735-64383,64735,64033,64383,0,0.0,0.0,0.0
64034-64735-64033,64735,64034,64033,0,0.0,0.0,0.0
64034-64735-64034,64735,64034,64034,0,0.0,0.0,0.0
64034-64735-64383,64735,64034,64383,-1,0.0,0.0,0.0
64383-64735-64033,64735,64383,64033,-1,0.0,0.0,0.0
64383-64735-64034,64735,64383,64034,-1,0.0,0.0,0.0
64383-64735-64383,64735,64383,64383,0,0.0,0.0,0.0
65269-65000-65269,65000,65269,65269,0,0.0,0.0,0.0
65269-65000-65518,65000,65269,65518,0,0.0,0.0,0.0
65269-65000-65692,65000,65269,65692,-1,0.0,0.0,0.0
65518-65000-65269,65000,65518,65269,-1,0.0,0.0,0.0
65518-65000-65518,65000,65518,65518,0,0.0,0.0,0.0
65518-65000-65692,65000,65518,65692,-1,0.0,0.0,0.0
65052-65054-65057,65054,65052,65057,0,0.0,0.0,0.0
65052-65054-65593,65054,65052,65593,-1,0.0,0.0,0.0
65052-65054-75234,65054,65052,75234,-1,0.0,0.0,0.0
65057-65054-65057,65054,65057,65057,0,0.0,0.0,0.0
65057-65054-65593,65054,65057,65593,-1,0.0,0.0,0.0
65057-65054-75234,65054,65057,75234,-1,0.0,0.0,0.0
65593-65054-65057,65054,65593,65057,-1,0.0,0.0,0.0
65593-65054-65593,65054,65593,65593,0,0.0,0.0,0.0
65593-65054-75234,65054,65593,75234,-1,0.0,0.0,0.0
75234-65054-65057,65054,75234,65057,-1,0.0,0.0,0.0
75234-65054-65593,65054,75234,65593,-1,0.0,0.0,0.0
75234-65054-75234,65054,75234,75234,0,0.0,0.0,0.0
65057-65056-65055,65056,65057,65055,0,0.0,0.0,0.0
65057-65056-65057,65056,65057,65057,0,0.0,0.0,0.0
65057-65056-65072,65056,65057,65072,-1,0.0,0.0,0.0
65072-65056-65055,65056,65072,65055,-1,0.0,0.0,0.0
65072-65056-65057,65056,65072,65057,-1,0.0,0.0,0.0
65072-65056-65072,65056,65072,65072,0,0.0,0.0,0.0
65054-65057-65054,65057,65054,65054,0,0.0,0.0,0.0
65054-65057-65055,65057,65054,65055,-1,0.0,0.0,0.0
65054-65057-65056,65057,65054,65056,-1,0.0,0.0,0.0
65056-65057-65054,65057,65056,65054,-1,0.0,0.0,0.0
65056-65057-65055,65057,65056,65055,0,0.0,0.0,0.0
65056-65057-65056,65057,65056,65056,0,0.0,0.0,0.0
65058-65060-65058,65060,65058,65058,0,0.0,0.0,0.0
65058-65060-65061,65060,65058,65061,0,0.0,0.0,0.0
65058-65060-65230,65060,65058,65230,-1,0.0,0.0,0.0
65059-65060-65058,65060,65059,65058,0,0.0,0.0,0.0
65059-65060-65061,65060,65059,65061,0,0.0,0.0,0.0
65059-65060-65230,65060,65059,65230,-1,0.0,0.0,0.0
65230-65060-65058,65060,65230,65058,-1,0.0,0.0,0.0
65230-65060-65061,65060,65230,65061,-1,0.0,0.0,0.0
65230-65060-65230,65060,65230,65230,0,0.0,0.0,0.0
64287-65072-64287,65072,64287,64287,0,0.0,0.0,0.0
64287-65072-65056,65072,64287,65056,-1,0.0,0.0,0.0
65052-65072-64287,65072,65052,64287,-1,0.0,0.0,0.0
65052-65072-65056,65072,65052,65056,0,0.0,0.0,0.0
65056-65072-64287,65072,65056,64287,-1,0.0,0.0,0.0
65056-65072-65056,65072,65056,65056,0,0.0,0.0,0.0
64786-65074-64786,65074,64786,64786,0,0.0,0.0,0.0
64786-65074-65069,65074,64786,65069,-1,0.0,0.0,0.0
64786-65074-65075,65074,64786,65075,-1,0.0,0.0,0.0
65073-65074-64786,65074,65073,64786,-1,0.0,0.0,0.0
65073-65074-65069,65074,65073,65069,0,0.0,0.0,0.0
65073-65074-65075,65074,65073,65075,0,0.0,0.0,0.0
65075-65074-64786,65074,65075,64786,-1,0.0,0.0,0.0
65075-65074-65069,65074,65075,65069,0,0.0,0.0,0.0
65075-65074-65075,65074,65075,65075,0,0.0,0.0,0.0
354-65086-354,65086,354,354,0,0.0,0.0,0.0
354-65086-65038,65086,354,65038,0,0.0,0.0,0.0
354-65086-65379,65086,354,65379,-1,0.0,0.0,0.0
65383-65086-354,65086,65383,354,-1,0.0,0.0,0.0
65383-65086-65038,65086,65383,65038,-1,0.0,0.0,0.0
65383-65086-65379,65086,65383,65379,-1,0.0,0.0,0.0
65093-65092-65093,65092,65093,65093,0,0.0,0.0,0.0
65093-65092-65218,65092,65093,65218,-1,0.0,0.0,0.0
65218-65092-65093,65092,65218,65093,-1,0.0,0.0,0.0
65218-65092-65218,65092,65218,65218,0,0.0,0.0,0.0
65482-65092-65093,65092,65482,65093,0,0.0,0.0,0.0
65482-65092-65218,65092,65482,65218,-1,0.0,0.0,0.0
65024-65095-65008,65095,65024,65008,0,0.0,0.0,0.0
65024-65095-65276,65095,65024,65276,-1,0.0,0.0,0.0
65276-65095-65008,65095,65276,65008,-1,0.0,0.0,0.0
65276-65095-65276,65095,65276,65276,0,0.0,0.0,0.0
65102-65103-65102,65103,65102,65102,0,0.0,0.0,0.0
65102-65103-65104,65103,65102,65104,-1,0.0,0.0,0.0
65102-65103-65113,65103,65102,65113,0,0.0,0.0,0.0
65102-65103-65131,65103,65102,65131,-1,0.0,0.0,0.0
65104-65103-65102,65103,65104,65102,-1,0.0,0.0,0.0
65104-65103-65104,65103,65104,65104,0,0.0,0.0,0.0
65104-65103-65113,65103,65104,65113,-1,0.0,0.0,0.0
65104-65103-65131,65103,65104,65131,-1,0.0,0.0,0.0
65113-65103-65102,65103,65113,65102,-1,0.0,0.0,0.0
65113-65103-65104,65103,65113,65104,0,0.0,0.0,0.0
65113-65103-65113,65103,65113,65113,0,0.0,0.0,0.0
65113-65103-65131,65103,65113,65131,-1,0.0,0.0,0.0
65131-65103-65102,65103,65131,65102,0,0.0,0.0,0.0
65131-65103-65104,65103,65131,65104,-1,0.0,0.0,0.0
65131-65103-65113,65103,65131,65113,-1,0.0,0.0,0.0
65131-65103-65131,65103,65131,65131,0,0.0,0.0,0.0
65106-65105-65106,65105,65106,65106,0,0.0,0.0,0.0
65106-65105-65249,65105,65106,65249,-1,0.0,0.0,0.0
65106-65105-66314,65105,65106,66314,-1,0.0,0.0,0.0
65249-65105-65106,65105,65249,65106,0,0.0,0.0,0.0
65249-65105-65249,65105,65249,65249,0,0.0,0.0,0.0
65249-65105-66314,65105,65249,66314,-1,0.0,0.0,0.0
66314-65105-65106,65105,66314,65106,-1,0.0,0.0,0.0
66314-65105-65249,65105,66314,65249,0,0.0,0.0,0.0
66314-65105-66314,65105,66314,66314,0,0.0,0.0,0.0
65108-65109-65108,65109,65108,65108,0,0.0,0.0,0.0
65108-65109-65241,65109,65108,65241,-1,0.0,0.0,0.0
65108-65109-65362,65109,65108,65362,-1,0.0,0.0,0.0
65108-65109-65363,65109,65108,65363,-1,0.0,0.0,0.0
65241-65109-65108,65109,65241,65108,-1,0.0,0.0,0.0
65241-65109-65241,65109,65241,65241,0,0.0,0.0,0.0
65241-65109-65362,65109,65241,65362,-1,0.0,0.0,0.0
65241-65109-65363,65109,65241,65363,-1,0.0,0.0,0.0
65362-65109-65108,65109,65362,65108,0,0.0,0.0,0.0
65362-65109-65241,65109,65362,65241,-1,0.0,0.0,0.0
65362-65109-65362,65109,65362,65362,0,0.0,0.0,0.0
65362-65109-65363,65109,65362,65363,-1,0.0,0.0,0.0
65363-65109-65108,65109,65363,65108,-1,0.0,0.0,0.0
65363-65109-65241,65109,65363,65241,0,0.0,0.0,0.0
65363-65109-65362,65109,65363,65362,-1,0.0,0.0,0.0
65363-65109-65363,65109,65363,65363,0,0.0,0.0,0.0
65110-65111-65110,65111,65110,65110,0,0.0,0.0,0.0
65110-65111-65113,65111,65110,65113,-1,0.0,0.0,0.0
65110-65111-65247,65111,65110,65247,0,0.0,0.0,0.0
65110-65111-65596,65111,65110,65596,-1,0.0,0.0,0.0
65113-65111-65110,65111,65113,65110,-1,0.0,0.0,0.0
65113-65111-65113,65111,65113,65113,0,0.0,0.0,0.0
65113-65111-65247,65111,65113,65247,-1,0.0,0.0,0.0
65113-65111-65596,65111,65113,65596,0,0.0,0.0,0.0
65247-65111-65110,65111,65247,65110,-1,0.0,0.0,0.0
65247-65111-65113,65111,65247,65113,-1,0.0,0.0,0.0
65247-65111-65247,65111,65247,65247,0,0.0,0.0,0.0
65247-65111-65596,65111,65247,65596,-1,0.0,0.0,0.0
65596-65111-65110,65111,65596,65110,-1,0.0,0.0,0.0
65596-65111-65113,65111,65596,65113,-1,0.0,0.0,0.0
65596-65111-65247,65111,65596,65247,-1,0.0,0.0,0.0
65596-65111-65596,65111,65596,65596,0,0.0,0.0,0.0
65110-65112-65110,65112,65110,65110,0,0.0,0.0,0.0
65110-65112-65170,65112,65110,65170,-1,0.0,0.0,0.0
65110-65112-65537,65112,65110,65537,0,0.0,0.0,0.0
65110-65112-66337,65112,65110,66337,-1,0.0,0.0,0.0
65170-65112-65110,65112,65170,65110,-1,0.0,0.0,0.0
65170-65112-65170,65112,65170,65170,0,0.0,0.0,0.0
65170-65112-65537,65112,65170,65537,-1,0.0,0.0,0.0
65170-65112-66337,65112,65170,66337,0,0.0,0.0,0.0
65537-65112-65110,65112,65537,65110,-1,0.0,0.0,0.0
65537-65112-65170,65112,65537,65170,0,0.0,0.0,0.0
65537-65112-65537,65112,65537,65537,0,0.0,0.0,0.0
65537-65112-66337,65112,65537,66337,-1,0.0,0.0,0.0
66337-65112-65110,65112,66337,65110,-1,0.0,0.0,0.0
66337-65112-65170,65112,66337,65170,-1,0.0,0.0,0.0
