IntersectionId,Bound,Direction,X,Y,Link
7578,NB,in,301528.0843,5059117.461,[3970071330005r]
7578,NB,out,301528.0843,5059117.461,[3970071330000r]
7578,SB,in,301528.0843,5059117.461,[3970071330000f]
7578,SB,out,301528.0843,5059117.461,[3970071330005f]
7578,EB,in,301528.0843,5059117.461,3970071330000r
7578,EB,out,301528.0843,5059117.461,[466189710000f]
7578,WB,in,301528.0843,5059117.461,466189710000r
7580,NB,in,301568.4791,5059037.201,[466189710002r]
7580,NB,out,301568.4791,5059037.201,[466189710000r]
7580,SB,in,301568.4791,5059037.201,[466189710000f]
7580,SB,out,301568.4791,5059037.201,[466189710002f]
7580,EB,in,301568.4791,5059037.201,[3388410590010f]
7580,EB,out,301568.4791,5059037.201,466190190006r
7580,WB,in,301568.4791,5059037.201,466190190006f
7580,WB,out,301568.4791,5059037.201,3388410590010r
8603,NB,in,300863.5567,5058969.147,[326563360005f]
8603,SB,out,300863.5567,5058969.147,[326563360005r]
8603,EB,in,300863.5567,5058969.147,[466195950009r]
8603,EB,out,300863.5567,5058969.147,[466195950007r]
6245,NB,in,301016.8242,5058730.004,3621456680007f
6245,NB,out,301016.8242,5058730.004,326563360005f
6245,SB,in,301016.8242,5058730.004,[326563360005r]
6245,SB,out,301016.8242,5058730.004,[3621456680007r]
6245,EB,in,301016.8242,5058730.004,[4537093250010f]
6245,EB,out,301016.8242,5058730.004,[3388410590004f]
6245,WB,in,301016.8242,5058730.004,3388410590004r
6245,WB,out,301016.8242,5058730.004,4537093240001f
1325,NB,in,304829.2967,5058728.635,[259067570000r]
1325,NB,out,304829.2967,5058728.635,[4535281530011r]
1325,SB,in,304829.2967,5058728.635,[4535281530011f]
1325,SB,out,304829.2967,5058728.635,[259067570000f]
1325,EB,in,304829.2967,5058728.635,[4535281520000f]
1325,EB,out,304829.2967,5058728.635,[4579302700000f]
1325,WB,in,304829.2967,5058728.635,4579302710001f
1325,WB,out,304829.2967,5058728.635,4535281510000f
7565,NB,in,300097.2863,5058262.645,[1105632560000r]
7565,SB,out,300097.2863,5058262.645,[1105632560000f]
7565,EB,in,300097.2863,5058262.645,[466195950023r]
7565,EB,out,300097.2863,5058262.645,[466195950022r]
7565,WB,in,300097.2863,5058262.645,466195950022f
7565,WB,out,300097.2863,5058262.645,466195950023f
7567,NB,in,300249.8061,5057976.14,[1105632560004r]
7567,NB,out,300249.8061,5057976.14,1105632560002r
7567,SB,in,300249.8061,5057976.14,1105632560002f
7567,SB,out,300249.8061,5057976.14,[1105632560004f]
7567,EB,in,300249.8061,5057976.14,[4537093250000f]
7567,EB,out,300249.8061,5057976.14,[4537093250002f]
7567,WB,in,300249.8061,5057976.14,4537093240009f
7567,WB,out,300249.8061,5057976.14,4537093240010f
5280,NB,in,299292.5911,5057747.643,[4537073390010f]
5280,SB,out,299292.5911,5057747.643,[4537073390010r]
5280,EB,in,299292.5911,5057747.643,[466803100007f]
5280,EB,out,299292.5911,5057747.643,466803100008f
1312,NB,in,304113.6638,5057616.225,[4535178940000f]
1312,NB,out,304113.6638,5057616.225,[209265740000f]
1312,SB,in,304113.6638,5057616.225,[209289050023f]
1312,SB,out,304113.6638,5057616.225,[209289050024f]
1312,EB,in,304113.6638,5057616.225,[269291580004f]
1312,EB,out,304113.6638,5057616.225,[269291580007f]
1312,WB,in,304113.6638,5057616.225,269291580007r
1312,WB,out,304113.6638,5057616.225,269291580004r
7141,NB,in,299515.5938,5057435.164,[4537073390006f]
7141,NB,out,299515.5938,5057435.164,[4537073390008f]
7141,SB,in,299515.5938,5057435.164,[4537073390008r]
7141,SB,out,299515.5938,5057435.164,[4537073390006r]
7141,EB,in,299515.5938,5057435.164,1148658070030f
7141,EB,out,299515.5938,5057435.164,1148658070031f
7141,WB,in,299515.5938,5057435.164,209411610004f
7141,WB,out,299515.5938,5057435.164,209411610005f
1373,NB,out,302579.2717,5057360.086,[466189310000f]
1373,SB,in,302579.2717,5057360.086,[466189310000r]
1373,EB,in,302579.2717,5057360.086,[209337000006f]
1373,EB,out,302579.2717,5057360.086,[209337000008f]
1373,WB,in,302579.2717,5057360.086,497420830003f
1373,WB,out,302579.2717,5057360.086,497420830009f
1529,NB,in,303491.666,5057089.885,[277858440002r]
1529,SB,in,303491.666,5057089.885,[277858440000f]
1529,SB,out,303491.666,5057089.885,[277858440002f]
1529,EB,in,303491.666,5057089.885,[4535203650003f]
1529,EB,out,303491.666,5057089.885,[4535203650004f]
1529,WB,in,303491.666,5057089.885,4535264040003f
1529,WB,out,303491.666,5057089.885,4535264040006f
1310,NB,in,303961.6925,5056988.562,[4535178950011f]
1310,NB,out,303961.6925,5056988.562,[4579336610000f]
1310,SB,in,303961.6925,5056988.562,[4579336650003f]
1310,SB,out,303961.6925,5056988.562,[4579336720001f]
1310,EB,in,303961.6925,5056988.562,[6341423240000f]
1310,EB,out,303961.6925,5056988.562,[6341423240002f]
1310,WB,in,303961.6925,5056988.562,6341423250001f
1310,WB,out,303961.6925,5056988.562,6341423250003f
4458,NB,in,298531.64,5056766.162,[5986514550003f]
4458,NB,out,298531.64,5056766.162,[1148657940000f]
4458,SB,in,298531.64,5056766.162,[1148657940000r]
4458,SB,out,298531.64,5056766.162,466780640001f
4458,EB,in,298531.64,5056766.162,[466801490024f]
4458,WB,out,298531.64,5056766.162,466801490024r
1339,NB,out,305739.9238,5056575.16,[4535288960021f]
1339,SB,in,305739.9238,5056575.16,[4535288960021r]
1339,EB,in,305739.9238,5056575.16,[4535278170001f]
1339,WB,out,305739.9238,5056575.16,4535278180000f
1339,NB,in,305739.9238,5056575.16,[4535288960016f]
7678,NB,in,297656.3872,5056451.927,6107708290018f
7678,SB,out,297656.3872,5056451.927,6107708290018r
7678,EB,in,297656.3872,5056451.927,[2418070830007f]
7678,EB,out,297656.3872,5056451.927,[2418070830010f]
5069,NB,in,297833.6928,5056224.125,[6107708290014f]
5069,NB,out,297833.6928,5056224.125,[6107708290017f]
5069,SB,in,297833.6928,5056224.125,[6107708290017r]
5069,SB,out,297833.6928,5056224.125,[6107708290014r]
5069,EB,in,297833.6928,5056224.125,466801490004f
5069,EB,out,297833.6928,5056224.125,466801490005f
5069,WB,in,297833.6928,5056224.125,466801490005r
5069,WB,out,297833.6928,5056224.125,466801490004r
2546,NB,in,298095.0763,5056027.578,466780630014f
2546,NB,out,298095.0763,5056027.578,[6107708290005f]
2546,SB,in,298095.0763,5056027.578,[6107708290005r]
2546,SB,out,298095.0763,5056027.578,466780630014r
2546,EB,in,298095.0763,5056027.578,[1148658070004f]
2546,EB,out,298095.0763,5056027.578,[1148658070005f]
2546,WB,in,298095.0763,5056027.578,466799770014f
2546,WB,out,298095.0763,5056027.578,466799770017f
1340,NB,out,304299.3096,5055856.41,[259067570043r]
1340,SB,in,304299.3096,5055856.41,[259067570043f]
1340,SB,out,304299.3096,5055856.41,[4534935470001f]
1340,EB,out,304299.3096,5055856.41,[4534935470001f]
1340,WB,in,304299.3096,5055856.41,[4534935480001f]
1337,NB,in,305560.3089,5055561.156,[4534973080014f]
1337,NB,out,305560.3089,5055561.156,[4535288960000f]
1337,SB,in,305560.3089,5055561.156,[4535288960000r]
1337,SB,out,305560.3089,5055561.156,[4534973080014r]
1337,EB,in,305560.3089,5055561.156,[4534973060001f]
1337,EB,out,305560.3089,5055561.156,[491560700005r]
1337,WB,in,305560.3089,5055561.156,491560700005f
1337,WB,out,305560.3089,5055561.156,4534842160000f
1489,NB,in,298548.9881,5055409.206,466780630006f
1489,NB,out,298548.9881,5055409.206,466780630008f
1489,SB,in,298548.9881,5055409.206,466780630008r
1489,SB,out,298548.9881,5055409.206,466780630006r
1489,EB,in,298548.9881,5055409.206,[4535119070033f]
1489,EB,out,298548.9881,5055409.206,[4535119070036f]
1489,WB,in,298548.9881,5055409.206,4595877880018f
1489,WB,out,298548.9881,5055409.206,4595877880023f
1374,NB,in,298444.5043,5053933.352,[4595877930000f]
1374,NB,out,298444.5043,5053933.352,[514238840000f]
1374,SB,in,298444.5043,5053933.352,[466780520013f]
1374,SB,out,298444.5043,5053933.352,[4535118940000f]
1374,EB,in,298444.5043,5053933.352,466869430000f
1374,EB,out,298444.5043,5053933.352,466869390003f
1374,WB,in,298444.5043,5053933.352,466869400003f
1374,WB,out,298444.5043,5053933.352,466869440000f
10045,NB,in,295496.0411,5053880.59,[431914040005r]
10045,SB,out,295496.0411,5053880.59,[431914040005f]
10045,EB,in,295496.0411,5053880.59,[5624070760003f]
10045,EB,out,295496.0411,5053880.59,[431914040005f]
10045,WB,in,295496.0411,5053880.59,428483890002f
10045,WB,out,295496.0411,5053880.59,428483890003f
10045,NB,out,295496.0411,5053880.59,[5624070760004f]
945,NB,out,298235.6343,5053739.196,[466868570007f]
945,SB,in,298235.6343,5053739.196,[466868570007r]
945,EB,in,298235.6343,5053739.196,[5542006120000f]
945,EB,out,298235.6343,5053739.196,[4595877930000f]
945,WB,in,298235.6343,5053739.196,4535118940000f
945,WB,out,298235.6343,5053739.196,5542006140000f
5979,NB,in,296029.5797,5053169.234,[431914040007r]
5979,NB,out,296029.5797,5053169.234,[431914040005r]
5979,SB,in,296029.5797,5053169.234,[431914040005f]
5979,SB,out,296029.5797,5053169.234,[431914040007f]
5979,EB,in,296029.5797,5053169.234,4714191470002f
5979,EB,out,296029.5797,5053169.234,4714191470003f
5979,WB,in,296029.5797,5053169.234,8033034680007f
5979,WB,out,296029.5797,5053169.234,8033034680008f
6823,NB,in,295845.8808,5053031.912,[427432170006f]
6823,NB,out,295845.8808,5053031.912,427432170008f
6823,SB,in,295845.8808,5053031.912,427432200009f
6823,SB,out,295845.8808,5053031.912,[427432200011f]
6823,EB,in,295845.8808,5053031.912,4542515900001f
6823,EB,out,295845.8808,5053031.912,[4714191470001f]
6823,WB,in,295845.8808,5053031.912,8033034680010f
6823,WB,out,295845.8808,5053031.912,4542515920001f
1671,NB,in,294685.1116,5052891.987,5881082830002f
1671,NB,out,294685.1116,5052891.987,[4766528340000f]
1671,SB,in,294685.1116,5052891.987,[4766528360000f]
1671,SB,out,294685.1116,5052891.987,[5881082800001f]
1671,EB,in,294685.1116,5052891.987,[427432220001r]
1671,EB,out,294685.1116,5052891.987,4532826330000f
1671,WB,in,294685.1116,5052891.987,229099240009f
1671,WB,out,294685.1116,5052891.987,427432220001f
11680,NB,in,298586.9239,5052555.05,[376915190004f]
11680,NB,out,298586.9239,5052555.05,466866440001f
11680,SB,in,298586.9239,5052555.05,466866440001r
11680,SB,out,298586.9239,5052555.05,[229158480004f]
11680,EB,in,298586.9239,5052555.05,466866050008r
11680,EB,out,298586.9239,5052555.05,466866050007r
11680,WB,in,298586.9239,5052555.05,466866050007f
11680,WB,out,298586.9239,5052555.05,466866050008f
16045,NB,in,294433.5825,5052273.611,[1648668270005r]
16045,NB,out,294433.5825,5052273.611,1648668270003r
16045,SB,in,294433.5825,5052273.611,1648668270003f
16045,SB,out,294433.5825,5052273.611,[1648668270005f]
16045,EB,in,294433.5825,5052273.611,[4757734130006f]
16045,EB,out,294433.5825,5052273.611,4757734130007f
16045,WB,in,294433.5825,5052273.611,4757734070004f
16045,WB,out,294433.5825,5052273.611,4757734070005f
8771,NB,in,296936.5359,5052094.04,[4595805060000f]
8771,SB,out,296936.5359,5052094.04,[4595805060000r]
8771,EB,in,296936.5359,5052094.04,4595804980000r
8771,EB,out,296936.5359,5052094.04,4595805010000r
8771,WB,in,296936.5359,5052094.04,4595805010000f
8771,WB,out,296936.5359,5052094.04,4595804980000f
8742,NB,in,294003.764,5052063.408,[4736022940000f]
8742,SB,out,294003.764,5052063.408,[4736022940000r]
8742,EB,in,294003.764,5052063.408,[4600166360001f]
8742,EB,out,294003.764,5052063.408,4600166360002f
8742,WB,in,294003.764,5052063.408,4600166360002r
8742,WB,out,294003.764,5052063.408,4600166360001r
8679,NB,in,293967.0097,5051738.853,[301764520001r]
8679,SB,out,293967.0097,5051738.853,[301764520001f]
8679,EB,in,293967.0097,5051738.853,277798620024f
8679,EB,out,293967.0097,5051738.853,277798620025f
8679,WB,in,293967.0097,5051738.853,277798620025r
8679,WB,out,293967.0097,5051738.853,277798620024r
12778,NB,in,300213.4221,5051719.595,[466890740003f]
12778,NB,out,300213.4221,5051719.595,3937017110000f
12778,SB,in,300213.4221,5051719.595,2976798410010f
12778,SB,out,300213.4221,5051719.595,[7288217180000f]
12778,EB,out,300213.4221,5051719.595,[4733437500002f]
12778,WB,in,300213.4221,5051719.595,4733437480002f
12778,WB,out,300213.4221,5051719.595,[4733437500002f]
10397,NB,in,298430.0036,5051639.697,229158530006f
10397,NB,out,298430.0036,5051639.697,229158530008f
10397,SB,in,298430.0036,5051639.697,229158530006r
10397,SB,out,298430.0036,5051639.697,[2849152530009f]
10397,EB,in,298430.0036,5051639.697,[2849152530007f]
10397,EB,out,298430.0036,5051639.697,[2849152530009f]
10397,WB,in,298430.0036,5051639.697,2850893570004f
10397,WB,out,298430.0036,5051639.697,2850893570006f
15560,NB,in,301188.8154,5051630.495,[466888670008f]
15560,NB,out,301188.8154,5051630.495,[466888670010f]
15560,SB,in,301188.8154,5051630.495,[466888680009f]
15560,SB,out,301188.8154,5051630.495,[466888680013f]
15560,EB,in,301188.8154,5051630.495,[594385170003f]
15560,EB,out,301188.8154,5051630.495,[466891070000f]
15560,WB,in,301188.8154,5051630.495,466891250002f
15560,WB,out,301188.8154,5051630.495,310156940000f
8891,NB,in,294916.6044,5051620.48,[6052121520001r]
8891,NB,out,294916.6044,5051620.48,6052121510000r
8891,SB,in,294916.6044,5051620.48,[5642754020000f]
8891,SB,out,294916.6044,5051620.48,[6052121520001f]
8891,EB,in,294916.6044,5051620.48,[4714906500000f]
8891,EB,out,294916.6044,5051620.48,[4714906490000f]
8891,WB,in,294916.6044,5051620.48,5642754020000f
8891,WB,out,294916.6044,5051620.48,4714906520000f
10471,NB,in,295264.6192,5051589.489,[2378465620000r]
10471,NB,out,295264.6192,5051589.489,[301764990003r]
10471,SB,in,295264.6192,5051589.489,[301764990003f]
10471,SB,out,295264.6192,5051589.489,[2378465620000f]
10471,EB,in,295264.6192,5051589.489,[2378465610000r]
10471,EB,out,295264.6192,5051589.489,261202880005r
10471,WB,in,295264.6192,5051589.489,261202880005f
10471,WB,out,295264.6192,5051589.489,2378465610000f
9139,NB,in,296950.391,5051511.576,[229105670008r]
9139,NB,out,296950.391,5051511.576,229105670006r
9139,SB,in,296950.391,5051511.576,229105670006f
9139,SB,out,296950.391,5051511.576,229105670008f
9139,EB,in,296950.391,5051511.576,[4548274310003f]
9139,EB,out,296950.391,5051511.576,[4548274310008f]
9139,WB,in,296950.391,5051511.576,4548274320008f
9139,WB,out,296950.391,5051511.576,4548274320010f
8890,NB,in,294483.7964,5051412.249,[259156660004f]
8890,NB,out,294483.7964,5051412.249,[5734674010000f]
8890,SB,in,294483.7964,5051412.249,[5734674010000r]
8890,SB,out,294483.7964,5051412.249,[259156660004r]
8890,EB,in,294483.7964,5051412.249,4714935830000f
8890,EB,out,294483.7964,5051412.249,4714932680000f
8890,WB,in,294483.7964,5051412.249,5881100980000f
8890,WB,out,294483.7964,5051412.249,4714935860000f
8772,NB,in,296274.6593,5051314.978,[4556834830000f]
8772,NB,out,296274.6593,5051314.978,4593936860000f
8772,SB,in,296274.6593,5051314.978,4593936860000r
8772,SB,out,296274.6593,5051314.978,[4556834830000r]
8772,EB,in,296274.6593,5051314.978,Delete
8772,EB,out,296274.6593,5051314.978,1103462320001r
8772,WB,in,296274.6593,5051314.978,1103462320001f
8772,WB,out,296274.6593,5051314.978,Delete
12270,NB,in,295426.0208,5051177.498,[458105230000r]
12270,SB,out,295426.0208,5051177.498,[458105230000f]
12270,EB,in,295426.0208,5051177.498,[261203050022f]
12270,EB,out,295426.0208,5051177.498,261203050024f
12270,WB,in,295426.0208,5051177.498,261203050024r
12270,WB,out,295426.0208,5051177.498,261203050022r
13332,NB,in,296319.3725,5050749.586,229105670024r
13332,NB,out,296319.3725,5050749.586,[229105670022r]
13332,SB,in,296319.3725,5050749.586,[229105670022f]
13332,SB,out,296319.3725,5050749.586,229105670024f
13332,EB,in,296319.3725,5050749.586,[4600166460002f]
13332,EB,out,296319.3725,5050749.586,[229094070000f]
13332,WB,in,296319.3725,5050749.586,4556834780005f
13332,WB,out,296319.3725,5050749.586,4600166470001f
7826,NB,in,299775.8789,5050630.5,[594342240012f]
7826,NB,out,299775.8789,5050630.5,594342230000f
7826,SB,in,299775.8789,5050630.5,594342230000r
7826,SB,out,299775.8789,5050630.5,594342240012r
7826,EB,in,299775.8789,5050630.5,[229099560007f]
7826,WB,out,299775.8789,5050630.5,229099560007r
1648,NB,in,302011.1574,5050598.988,5118562270000f
1648,NB,out,302011.1574,5050598.988,3660562410000f
1648,SB,in,302011.1574,5050598.988,4526525360000f
1648,SB,out,302011.1574,5050598.988,3936982680001f
1648,EB,out,302011.1574,5050598.988,1649547500002f
10691,NB,in,294314.701,5050590.482,[1648668180002f]
10691,NB,out,294314.701,5050590.482,1648668180003f
10691,SB,in,294314.701,5050590.482,1648668180003r
10691,SB,out,294314.701,5050590.482,[1648668180002r]
10691,EB,in,294314.701,5050590.482,[261202890004f]
10691,EB,out,294314.701,5050590.482,261202890006f
10691,WB,in,294314.701,5050590.482,261202890006r
10691,WB,out,294314.701,5050590.482,261202890004r
927,NB,in,302394.7699,5050589.604,1649547600013r
927,NB,out,302394.7699,5050589.604,[1649547600012r]
927,SB,in,302394.7699,5050589.604,[1649547600012f]
927,SB,out,302394.7699,5050589.604,1649547600013f
927,EB,in,302394.7699,5050589.604,[3936969130004f]
927,EB,out,302394.7699,5050589.604,[3936969130005f]
927,WB,in,302394.7699,5050589.604,3936969130005r
927,WB,out,302394.7699,5050589.604,3936969130004r
2882,NB,in,303065.5688,5050295.215,[406224430000f]
2882,SB,in,303065.5688,5050295.215,[291443540004f]
2882,SB,out,303065.5688,5050295.215,[203155500002f]
2882,EB,in,303065.5688,5050295.215,3936969040002f
2882,EB,out,303065.5688,5050295.215,5536321680001f
2882,WB,in,303065.5688,5050295.215,5536321680001r
2882,WB,out,303065.5688,5050295.215,3936969040002r
8740,NB,in,293198.1532,5050284.504,[228949860000r]
8740,SB,out,293198.1532,5050284.504,[228949860000f]
8740,EB,in,293198.1532,5050284.504,[5129948460020f]
8740,EB,out,293198.1532,5050284.504,3716523150001f
8740,WB,in,293198.1532,5050284.504,3716523150001r
8740,WB,out,293198.1532,5050284.504,5129948460020r
2935,NB,in,303116.4335,5050274.086,266635860003f
2935,NB,out,303116.4335,5050274.086,[266635860004f]
2935,SB,in,303116.4335,5050274.086,[266635860004r]
2935,SB,out,303116.4335,5050274.086,266635860003r
2935,EB,in,303116.4335,5050274.086,5536321680001f
2935,EB,out,303116.4335,5050274.086,5536321680002f
2935,WB,in,303116.4335,5050274.086,5536321680002r
2935,WB,out,303116.4335,5050274.086,5536321680001r
6736,NB,in,298943.3734,5050240.038,[1318284060002f]
6736,NB,out,298943.3734,5050240.038,[4548372920001f]
6736,SB,in,298943.3734,5050240.038,4548372910001f
6736,SB,out,298943.3734,5050240.038,[4548372970001f]
6736,EB,in,298943.3734,5050240.038,[4715087510003f]
6736,EB,out,298943.3734,5050240.038,[8715825950001f]
6736,WB,in,298943.3734,5050240.038,8715825920001f
6736,WB,out,298943.3734,5050240.038,4548372900001f
10437,NB,in,294599.3141,5050208.049,[1648668180000f]
10437,NB,out,294599.3141,5050208.049,[1648668180001f]
10437,SB,in,294599.3141,5050208.049,[1648668180001r]
10437,SB,out,294599.3141,5050208.049,[1648668180000r]
10437,EB,in,294599.3141,5050208.049,261203260008f
10437,EB,out,294599.3141,5050208.049,261203260009f
10437,WB,in,294599.3141,5050208.049,261203260009r
10437,WB,out,294599.3141,5050208.049,261203260008r
989,NB,in,303311.6247,5050186.576,287553200004r
989,NB,out,303311.6247,5050186.576,287553200003r
989,SB,in,303311.6247,5050186.576,287553200003f
989,SB,out,303311.6247,5050186.576,287553200004f
989,EB,in,303311.6247,5050186.576,[5536321680002f]
989,EB,out,303311.6247,5050186.576,[5536321680003f]
989,WB,in,303311.6247,5050186.576,5536321680003r
989,WB,out,303311.6247,5050186.576,5536321680002r
10453,SB,in,294498.0687,5050130.977,[301764240005f]
10453,SB,out,294498.0687,5050130.977,[301764240006f]
10453,EB,in,294498.0687,5050130.977,261203260007f
10453,EB,out,294498.0687,5050130.977,261203260008f
10453,WB,in,294498.0687,5050130.977,261203260008r
10453,WB,out,294498.0687,5050130.977,261203260007r
988,NB,in,303509.9428,5050101.627,287387250002r
988,NB,out,303509.9428,5050101.627,287387250001r
988,SB,in,303509.9428,5050101.627,287387250001f
988,SB,out,303509.9428,5050101.627,287387250002f
988,EB,in,303509.9428,5050101.627,[5536321680003f]
988,EB,out,303509.9428,5050101.627,5536321680004r
988,WB,in,303509.9428,5050101.627,5536321680003r
988,WB,out,303509.9428,5050101.627,[5536321680004f]
15748,NB,in,297229.2948,5049729.668,[4548252370005f]
15748,NB,out,297229.2948,5049729.668,[4737981750000f]
15748,SB,in,297229.2948,5049729.668,[4737981770001f]
15748,SB,out,297229.2948,5049729.668,[4595181500002f]
15748,EB,in,297229.2948,5049729.668,6370892550000f
15748,EB,out,297229.2948,5049729.668,6370892560002f
15748,WB,in,297229.2948,5049729.668,6370892560002r
15748,WB,out,297229.2948,5049729.668,6370892550000r
16525,NB,in,293651.8631,5049676.006,[228949860004r]
16525,NB,out,293651.8631,5049676.006,[228949860003r]
16525,SB,in,293651.8631,5049676.006,[228949860003f]
16525,SB,out,293651.8631,5049676.006,[228949860004f]
16525,EB,in,293651.8631,5049676.006,228949720010f
16525,EB,out,293651.8631,5049676.006,228949720011f
16525,WB,in,293651.8631,5049676.006,228949720011r
16525,WB,out,293651.8631,5049676.006,228949720010r
8944,NB,in,297815.1485,5049598.517,[3939069730000f]
8944,NB,out,297815.1485,5049598.517,3939069730001f
8944,SB,in,297815.1485,5049598.517,3939069730001r
8944,SB,out,297815.1485,5049598.517,[3939069730000r]
8944,EB,in,297815.1485,5049598.517,[229111600005r]
8944,EB,out,297815.1485,5049598.517,[229111600004r]
8944,WB,in,297815.1485,5049598.517,229111600004f
8944,WB,out,297815.1485,5049598.517,229111600005f
9516,NB,in,293808.4068,5049462.466,[228949860005r]
9516,NB,out,293808.4068,5049462.466,[228949860004r]
9516,SB,in,293808.4068,5049462.466,[228949860004f]
9516,SB,out,293808.4068,5049462.466,[228949860005f]
9516,EB,in,293808.4068,5049462.466,3716523190000r
9516,EB,out,293808.4068,5049462.466,228949710007r
9516,WB,in,293808.4068,5049462.466,228949710007f
9516,WB,out,293808.4068,5049462.466,3716523190000f
8604,NB,in,292960.7735,5049441.119,[3950606950001f]
8604,SB,out,292960.7735,5049441.119,[4532659000000f]
8604,EB,in,292960.7735,5049441.119,[264822360004f]
8604,EB,out,292960.7735,5049441.119,5129948460003f
8604,WB,in,292960.7735,5049441.119,5129948460003r
8604,WB,out,292960.7735,5049441.119,264822360004r
17141,NB,in,296609.5372,5049394.273,[1101664080025f]
17141,NB,out,296609.5372,5049394.273,[1101664080026f]
17141,SB,in,296609.5372,5049394.273,[3138834400003f]
17141,SB,out,296609.5372,5049394.273,[3138834400015f]
17141,EB,in,296609.5372,5049394.273,[229107920005r]
17141,EB,out,296609.5372,5049394.273,229105680001f
17141,WB,in,296609.5372,5049394.273,229105680001r
17141,WB,out,296609.5372,5049394.273,229107920005f
7828,NB,in,299240.9724,5049383.715,4609211690000f
7828,NB,out,299240.9724,5049383.715,[4609211690002f]
7828,SB,in,299240.9724,5049383.715,[4609211690002r]
7828,SB,out,299240.9724,5049383.715,4609211690000r
7828,EB,in,299240.9724,5049383.715,[229157040015f]
7828,WB,out,299240.9724,5049383.715,229157040015r
918,NB,in,301507.2995,5049383.224,[4598352990000f]
918,NB,out,301507.2995,5049383.224,[4598352990002f]
918,SB,in,301507.2995,5049383.224,[4598353030004f]
918,SB,out,301507.2995,5049383.224,[4598353030005f]
918,EB,out,301507.2995,5049383.224,229102400001f
918,WB,in,301507.2995,5049383.224,229102400001r
612,NB,in,300396.7673,5049330.118,[4600118560008f]
612,NB,out,300396.7673,5049330.118,[4600118560009f]
612,SB,in,300396.7673,5049330.118,[4542759280002f]
612,SB,out,300396.7673,5049330.118,[4542759280003f]
612,EB,in,300396.7673,5049330.118,[229099370002f]
612,EB,out,300396.7673,5049330.118,[229099370004f]
11812,NB,out,298772.19,5049266.571,[229157250005r]
11812,SB,in,298772.19,5049266.571,[229157250005f]
11812,EB,in,298772.19,5049266.571,229099220004f
11812,EB,out,298772.19,5049266.571,[6044847600002f]
11812,WB,in,298772.19,5049266.571,6044847610002f
11812,WB,out,298772.19,5049266.571,[229099220004f]
9538,NB,in,296059.9107,5049256.546,[1101341870002r]
9538,NB,out,296059.9107,5049256.546,[2378485190006r]
9538,SB,in,296059.9107,5049256.546,[2378485190006f]
9538,SB,out,296059.9107,5049256.546,[1101341870002f]
9538,EB,in,296059.9107,5049256.546,[1101380680000r]
9538,EB,out,296059.9107,5049256.546,[229111650013r]
9538,WB,in,296059.9107,5049256.546,229111650013f
9538,WB,out,296059.9107,5049256.546,1101380680000f
8490,NB,in,293967.3066,5049251.482,[228949860006r]
8490,NB,out,293967.3066,5049251.482,[228949860005r]
8490,SB,in,293967.3066,5049251.482,[228949860005f]
8490,SB,out,293967.3066,5049251.482,[228949860006f]
8490,EB,in,293967.3066,5049251.482,3114208980011f
8490,EB,out,293967.3066,5049251.482,3114208980012f
8490,WB,in,293967.3066,5049251.482,3114208980012r
8490,WB,out,293967.3066,5049251.482,3114208980011r
840,NB,in,299830.5536,5049234.858,3589665180004f
840,NB,out,299830.5536,5049234.858,[3589665180006f]
840,SB,in,299830.5536,5049234.858,[3589665180006r]
840,SB,out,299830.5536,5049234.858,3589665180004r
840,EB,in,299830.5536,5049234.858,229157520000r
840,WB,out,299830.5536,5049234.858,229157520000f
5643,NB,in,300329.0109,5049189.029,4600118560004f
5643,NB,out,300329.0109,5049189.029,[4600118560007f]
5643,SB,in,300329.0109,5049189.029,[4542759280004f]
5643,SB,out,300329.0109,5049189.029,4542759280005f
5643,EB,in,300329.0109,5049189.029,1649551960005f
5643,WB,out,300329.0109,5049189.029,1649551960005r
8481,NB,in,293876.1297,5049143.953,[228949670004f]
8481,NB,out,293876.1297,5049143.953,[228949670005f]
8481,EB,in,293876.1297,5049143.953,[3114208980007f]
8481,EB,out,293876.1297,5049143.953,[3114208980008f]
8481,WB,in,293876.1297,5049143.953,[3114208980008r]
8481,WB,out,293876.1297,5049143.953,[3114208980007r]
5725,NB,in,299406.6134,5049083.958,[4520447800014f]
5725,NB,out,299406.6134,5049083.958,[4520447800016f]
5725,SB,in,299406.6134,5049083.958,[4520447800016r]
5725,SB,out,299406.6134,5049083.958,[4520447800014r]
5725,EB,in,299406.6134,5049083.958,[4552646590000f]
5725,EB,out,299406.6134,5049083.958,[4954478220000f]
5725,WB,in,299406.6134,5049083.958,4954478200000f
5725,WB,out,299406.6134,5049083.958,4552646640000f
1385,NB,in,300263.7535,5049054.606,4600118560003f
1385,NB,out,300263.7535,5049054.606,[4600118560004f]
1385,SB,in,300263.7535,5049054.606,4542759230000f
1385,SB,out,300263.7535,5049054.606,[4542759320002f]
1385,EB,in,300263.7535,5049054.606,[4542759330004f]
1385,EB,out,300263.7535,5049054.606,[4542759320002f]
1385,WB,in,300263.7535,5049054.606,4542759320002r
1385,WB,out,300263.7535,5049054.606,[4542759320002f]
8483,SB,in,293738.1271,5048992.5,[228949950005f]
8483,SB,out,293738.1271,5048992.5,[228949950008f]
8483,EB,in,293738.1271,5048992.5,3114208980003f
8483,EB,out,293738.1271,5048992.5,3114208980004f
